clements2024_binomial,tips,order,freeflying,source,date_median,marine_region,sampling_method,body_mass_g,body_mass_2sd,main_diet,carrion,fish,cephalopods,crustaceans,other_inverts,as_fishery,as_agriculture,as_refuse,anthropogenic_subsidy,pelagic_specialist,feeding_method,aerial_pursuit,bottom_feeding,diving,plunging,scavenging,skimming,surface_seizing,terrestrial_feeding,n_plastic,n_total,FO
Thalassarche chlororhynchos,Thalassarche_chlororhynchos,Procellariiformes,NA,Furness 1985a,1983,South Pacific Ocean,Necropsy,2130,0.19919142127009600,Cephalopods,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Surface.Seizing,No,No,No,Yes,Yes,No,Yes,No,0,9,0
Thalassarche chlororhynchos,Thalassarche_chlororhynchos,Procellariiformes,NA,"Gallo et al., 2024",2019,South Atlantic Ocean,Necropsy,2130,0.19919142127009600,Cephalopods,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Surface.Seizing,No,No,No,Yes,Yes,No,Yes,No,3,12,0.25
Thalassarche chlororhynchos,Thalassarche_chlororhynchos,Procellariiformes,NA,"Muñoz et al., 2023",2015,South Atlantic Ocean,Necropsy,2130,0.19919142127009600,Cephalopods,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Surface.Seizing,No,No,No,Yes,Yes,No,Yes,No,0,2,0
Thalassarche chlororhynchos,Thalassarche_chlororhynchos,Procellariiformes,NA,Ryan 1987,1982,Indian Ocean,Necropsy,2130,0.19919142127009600,Cephalopods,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Surface.Seizing,No,No,No,Yes,Yes,No,Yes,No,2,87,0.022988505747126400
Thalassarche chlororhynchos,Thalassarche_chlororhynchos,Procellariiformes,NA,"Vanstreels et al., 2021",2020,South Atlantic Ocean,Necropsy,2130,0.19919142127009600,Cephalopods,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Surface.Seizing,No,No,No,Yes,Yes,No,Yes,No,1,5,0.2
Thalassarche chlororhynchos,Thalassarche_chlororhynchos,Procellariiformes,NA,"do Nascimiento et al., 2023",2014,South Atlantic Ocean,Necropsy,2130,0.19919142127009600,Cephalopods,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Surface.Seizing,No,No,No,Yes,Yes,No,Yes,No,0,43,0
Thalassarche chlororhynchos,Thalassarche_chlororhynchos,Procellariiformes,NA,"do Nascimiento, 2022",2018,South Atlantic Ocean,Necropsy,2130,0.19919142127009600,Cephalopods,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Surface.Seizing,No,No,No,Yes,Yes,No,Yes,No,1,9,0.1111111111111110
Thalassarche chrysostoma,Thalassarche_chrysostoma,Procellariiformes,1,Petry et al. 2002,1997.5,South Pacific Ocean,Necropsy,3507.5,0.5196345481158860,Cephalopods,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Surface.Seizing,No,No,No,Yes,Yes,No,Yes,No,0,1,0
Thalassarche chrysostoma,Thalassarche_chrysostoma,Procellariiformes,1,Roman et al. 2019,2016,South Pacific Ocean,Necropsy,3507.5,0.5196345481158860,Cephalopods,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Surface.Seizing,No,No,No,Yes,Yes,No,Yes,No,0,1,0
Thalassarche chrysostoma,Thalassarche_chrysostoma,Procellariiformes,NA,"Gallo et al., 2024",2019,South Atlantic Ocean,Necropsy,3507.5,0.5196345481158860,Cephalopods,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Surface.Seizing,No,No,No,Yes,Yes,No,Yes,No,0,8,0
Thalassarche chrysostoma,Thalassarche_chrysostoma,Procellariiformes,NA,"Perold et al, 2020",2007,Indian Ocean,Bolus,3507.5,0.5196345481158860,Cephalopods,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Surface.Seizing,No,No,No,Yes,Yes,No,Yes,No,84,352,0.23863636363636400
Thalassarche chrysostoma,Thalassarche_chrysostoma,Procellariiformes,NA,Roman et al. 2019,2014,Indian Ocean,Necropsy,3507.5,0.5196345481158860,Cephalopods,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Surface.Seizing,No,No,No,Yes,Yes,No,Yes,No,0,1,0
Thalassarche chrysostoma,Thalassarche_chrysostoma,Procellariiformes,NA,"Roman et al., 2019a",2015,Southern Ocean,Necropsy,3507.5,0.5196345481158860,Cephalopods,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Surface.Seizing,No,No,No,Yes,Yes,No,Yes,No,1,4,0.25
Thalassarche chrysostoma,Thalassarche_chrysostoma,Procellariiformes,NA,"Roman et al., 2021",2010.5,South Pacific Ocean,Necropsy,3507.5,0.5196345481158860,Cephalopods,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Surface.Seizing,No,No,No,Yes,Yes,No,Yes,No,2,7,0.2857142857142860
Thalassarche chrysostoma,Thalassarche_chrysostoma,Procellariiformes,NA,Ryan 1987,1982,Indian Ocean,Necropsy,3507.5,0.5196345481158860,Cephalopods,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Surface.Seizing,No,No,No,Yes,Yes,No,Yes,No,1,170,0.0058823529411764700
Thalassarche eremita,Thalassarche_eremita,Procellariiformes,1,Roman et al. 2019,2015,South Pacific Ocean,Necropsy,3825,0.5934934902382370,Cephalopods,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Surface.Seizing,No,No,No,Yes,No,No,Yes,No,0,1,0
Thalassarche eremita,Thalassarche_eremita,Procellariiformes,NA,"Roman et al., 2019a",2015,Southern Ocean,Necropsy,3825,0.5934934902382370,Cephalopods,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Surface.Seizing,No,No,No,Yes,No,No,Yes,No,0,1,0
Thalassarche eremita,Thalassarche_eremita,Procellariiformes,NA,"Roman et al., 2021",2010.5,South Pacific Ocean,Necropsy,3825,0.5934934902382370,Cephalopods,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Surface.Seizing,No,No,No,Yes,No,No,Yes,No,0,17,0
Thalassarche melanophris,Thalassarche_melanophris,Procellariiformes,1,Barbieri 2009,2001,South Pacific Ocean,Necropsy,3232,0.45554592274672800,Crustaceans,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Surface.Seizing,No,No,No,Yes,Yes,No,Yes,No,19,26,0.7307692307692310
Thalassarche melanophris,Thalassarche_melanophris,Procellariiformes,1,Colabuono & Vooren 2007,2004,South Pacific Ocean,Necropsy,3232,0.45554592274672800,Crustaceans,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Surface.Seizing,No,No,No,Yes,Yes,No,Yes,No,6,45,0.13333333333333300
Thalassarche melanophris,Thalassarche_melanophris,Procellariiformes,1,Colabuono et al. 2009,1999.5,South Pacific Ocean,Necropsy,3232,0.45554592274672800,Crustaceans,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Surface.Seizing,No,No,No,Yes,Yes,No,Yes,No,7,59,0.11864406779661000
Thalassarche melanophris,Thalassarche_melanophris,Procellariiformes,1,Colabuono et al. 2010,1991,South Pacific Ocean,Necropsy,3232,0.45554592274672800,Crustaceans,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Surface.Seizing,No,No,No,Yes,Yes,No,Yes,No,2,31,0.06451612903225810
Thalassarche melanophris,Thalassarche_melanophris,Procellariiformes,1,Jiménez et al. 2015,2009,South Pacific Ocean,Necropsy,3232,0.45554592274672800,Crustaceans,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Surface.Seizing,No,No,No,Yes,Yes,No,Yes,No,1,32,0.03125
Thalassarche melanophris,Thalassarche_melanophris,Procellariiformes,1,Petry et al. 2007,1997.5,South Pacific Ocean,Necropsy,3232,0.45554592274672800,Crustaceans,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Surface.Seizing,No,No,No,Yes,Yes,No,Yes,No,7,35,0.2
Thalassarche melanophris,Thalassarche_melanophris,Procellariiformes,1,Roman et al. 2016,2013,South Pacific Ocean,Necropsy,3232,0.45554592274672800,Crustaceans,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Surface.Seizing,No,No,No,Yes,Yes,No,Yes,No,0,1,0
Thalassarche melanophris,Thalassarche_melanophris,Procellariiformes,1,Roman et al. 2019,2002,South Pacific Ocean,Necropsy,3232,0.45554592274672800,Crustaceans,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Surface.Seizing,No,No,No,Yes,Yes,No,Yes,No,0,1,0
Thalassarche melanophris,Thalassarche_melanophris,Procellariiformes,1,Roman et al. 2019,2011,South Pacific Ocean,Necropsy,3232,0.45554592274672800,Crustaceans,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Surface.Seizing,No,No,No,Yes,Yes,No,Yes,No,0,1,0
Thalassarche melanophris,Thalassarche_melanophris,Procellariiformes,1,Roman et al. 2019,2015,Indian Ocean,Necropsy,3232,0.45554592274672800,Crustaceans,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Surface.Seizing,No,No,No,Yes,Yes,No,Yes,No,1,1,1
Thalassarche melanophris,Thalassarche_melanophris,Procellariiformes,1,Roman et al. 2019,2015,South Pacific Ocean,Necropsy,3232,0.45554592274672800,Crustaceans,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Surface.Seizing,No,No,No,Yes,Yes,No,Yes,No,0,4,0
Thalassarche melanophris,Thalassarche_melanophris,Procellariiformes,1,Roman et al. 2019,2016,South Pacific Ocean,Necropsy,3232,0.45554592274672800,Crustaceans,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Surface.Seizing,No,No,No,Yes,Yes,No,Yes,No,0,5,0
Thalassarche melanophris,Thalassarche_melanophris,Procellariiformes,1,Ryan et al. 2016,2010,Indian Ocean,Necropsy,3232,0.45554592274672800,Crustaceans,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Surface.Seizing,No,No,No,Yes,Yes,No,Yes,No,0,157,0
Thalassarche melanophris,Thalassarche_melanophris,Procellariiformes,1,Tavares et al. 2017,2012,South Pacific Ocean,Necropsy,3232,0.45554592274672800,Crustaceans,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Surface.Seizing,No,No,No,Yes,Yes,No,Yes,No,4,5,0.8
Thalassarche melanophris,Thalassarche_melanophris,Procellariiformes,1,Tourinho et al. 2010,2007,South Pacific Ocean,Necropsy,3232,0.45554592274672800,Crustaceans,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Surface.Seizing,No,No,No,Yes,Yes,No,Yes,No,2,2,1
Thalassarche melanophris,Thalassarche_melanophris,Procellariiformes,NA,"Gallo et al., 2024",2019,South Atlantic Ocean,Necropsy,3232,0.45554592274672800,Crustaceans,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Surface.Seizing,No,No,No,Yes,Yes,No,Yes,No,1,45,0.022222222222222200
Thalassarche melanophris,Thalassarche_melanophris,Procellariiformes,NA,"Muñoz et al., 2023",2015,South Atlantic Ocean,Necropsy,3232,0.45554592274672800,Crustaceans,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Surface.Seizing,No,No,No,Yes,Yes,No,Yes,No,2,37,0.05405405405405410
Thalassarche melanophris,Thalassarche_melanophris,Procellariiformes,NA,Roman et al. 2019,2009,South Pacific Ocean,Necropsy,3232,0.45554592274672800,Crustaceans,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Surface.Seizing,No,No,No,Yes,Yes,No,Yes,No,0,1,0
Thalassarche melanophris,Thalassarche_melanophris,Procellariiformes,NA,"Roman et al., 2019a",2015,Southern Ocean,Necropsy,3232,0.45554592274672800,Crustaceans,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Surface.Seizing,No,No,No,Yes,Yes,No,Yes,No,1,13,0.07692307692307690
Thalassarche melanophris,Thalassarche_melanophris,Procellariiformes,NA,Ryan 1987,1982,Indian Ocean,Necropsy,3232,0.45554592274672800,Crustaceans,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Surface.Seizing,No,No,No,Yes,Yes,No,Yes,No,2,18,0.1111111111111110
Thalassarche melanophris,Thalassarche_melanophris,Procellariiformes,NA,"do Nascimiento et al., 2023",2014.5,South Atlantic Ocean,Necropsy,3232,0.45554592274672800,Crustaceans,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Surface.Seizing,No,No,No,Yes,Yes,No,Yes,No,3,33,0.09090909090909090
Thalassarche melanophris,Thalassarche_melanophris,Procellariiformes,NA,"do Nascimiento, 2022",2018,South Atlantic Ocean,Necropsy,3232,0.45554592274672800,Crustaceans,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Surface.Seizing,No,No,No,Yes,Yes,No,Yes,No,1,22,0.045454545454545500
Thalassarche salvini,Thalassarche_salvini,Procellariiformes,1,Robertson et al. 2004,1998,South Pacific Ocean,Necropsy,3795,0.5865146925573850,Cephalopods,No,Yes,Yes,No,No,No,No,No,No,Yes,Surface.Seizing,No,No,No,No,Yes,No,Yes,No,1,14,0.07142857142857140
Thalassarche salvini,Thalassarche_salvini,Procellariiformes,1,Robertson et al. 2004,2000,South Pacific Ocean,Necropsy,3795,0.5865146925573850,Cephalopods,No,Yes,Yes,No,No,No,No,No,No,Yes,Surface.Seizing,No,No,No,No,Yes,No,Yes,No,1,104,0.009615384615384620
Thalassarche salvini,Thalassarche_salvini,Procellariiformes,1,Roman et al. 2019,2015,South Pacific Ocean,Necropsy,3795,0.5865146925573850,Cephalopods,No,Yes,Yes,No,No,No,No,No,No,Yes,Surface.Seizing,No,No,No,No,Yes,No,Yes,No,0,18,0
Thalassarche salvini,Thalassarche_salvini,Procellariiformes,1,Roman et al. 2019,2016,South Pacific Ocean,Necropsy,3795,0.5865146925573850,Cephalopods,No,Yes,Yes,No,No,No,No,No,No,Yes,Surface.Seizing,No,No,No,No,Yes,No,Yes,No,0,12,0
Thalassarche salvini,Thalassarche_salvini,Procellariiformes,NA,"Roman et al., 2019a",2015,Southern Ocean,Necropsy,3795,0.5865146925573850,Cephalopods,No,Yes,Yes,No,No,No,No,No,No,Yes,Surface.Seizing,No,No,No,No,Yes,No,Yes,No,0,30,0
Thalassarche salvini,Thalassarche_salvini,Procellariiformes,NA,"Roman et al., 2021",2010.5,South Pacific Ocean,Necropsy,3795,0.5865146925573850,Cephalopods,No,Yes,Yes,No,No,No,No,No,No,Yes,Surface.Seizing,No,No,No,No,Yes,No,Yes,No,0,5,0
Thalasseus bergii,Thalasseus_bergii,Charadriiformes,1,"Gilbert et al., 2016",2011.5,South Pacific Ocean,Necropsy,328,-0.22000169275975000,Fish,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Plunging,Yes,No,No,Yes,Yes,No,Yes,No,0,1,0
Thalasseus bergii,Thalasseus_bergii,Charadriiformes,1,Roman et al. 2016,2013,South Pacific Ocean,Necropsy,328,-0.22000169275975000,Fish,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Plunging,Yes,No,No,Yes,Yes,No,Yes,No,0,3,0
Thalasseus bergii,Thalasseus_bergii,Charadriiformes,NA,"Berr et al., 2020",2016.5,South Pacific Ocean,Necropsy,328,-0.22000169275975000,Fish,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Plunging,Yes,No,No,Yes,Yes,No,Yes,No,0,1,0
Thalasseus bergii,Thalasseus_bergii,Charadriiformes,NA,Ryan 1987,1982,Indian Ocean,Necropsy,328,-0.22000169275975000,Fish,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Plunging,Yes,No,No,Yes,Yes,No,Yes,No,0,12,0
Thalasseus maximus,Thalasseus_maximus,Charadriiformes,1,Tavares et al. 2017,2012,South Pacific Ocean,Necropsy,409.25,-0.20110078237410900,Fish,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Plunging,Yes,No,No,Yes,No,No,No,No,0,1,0
Thalasseus maximus,Thalasseus_maximus,Charadriiformes,1,Tavares et al. 2017,2013,South Pacific Ocean,Necropsy,409.25,-0.20110078237410900,Fish,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Plunging,Yes,No,No,Yes,No,No,No,No,0,3,0
Thalasseus maximus,Thalasseus_maximus,Charadriiformes,NA,"Clark, 2021",2020,North Atlantic Ocean,Necropsy,409.25,-0.20110078237410900,Fish,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Plunging,Yes,No,No,Yes,No,No,No,No,9,9,1
Thalasseus maximus,Thalasseus_maximus,Charadriiformes,NA,"do Nascimiento et al., 2023",2014.5,South Atlantic Ocean,Necropsy,409.25,-0.20110078237410900,Fish,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Plunging,Yes,No,No,Yes,No,No,No,No,0,22,0
Thalasseus sandvicensis,Thalasseus_sandvicensis,Charadriiformes,1,Tavares et al. 2017,2012,South Pacific Ocean,Necropsy,250.5,-0.2380302534352850,Fish,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Plunging,Yes,No,No,Yes,Yes,No,No,No,0,11,0
Thalasseus sandvicensis,Thalasseus_sandvicensis,Charadriiformes,1,Tavares et al. 2017,2013,South Pacific Ocean,Necropsy,250.5,-0.2380302534352850,Fish,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Plunging,Yes,No,No,Yes,Yes,No,No,No,0,18,0
Thalasseus sandvicensis,Thalasseus_sandvicensis,Charadriiformes,NA,"Franco et al., 2019",2017,North Atlantic Ocean,Necropsy,250.5,-0.2380302534352850,Fish,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Plunging,Yes,No,No,Yes,Yes,No,No,No,0,1,0
Thalasseus sandvicensis,Thalasseus_sandvicensis,Charadriiformes,NA,Tavares et al. 2017,2011,South Pacific Ocean,Necropsy,250.5,-0.2380302534352850,Fish,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Plunging,Yes,No,No,Yes,Yes,No,No,No,0,1,0
Thalasseus sandvicensis,Thalasseus_sandvicensis,Charadriiformes,NA,Tavares et al. 2017,2012,South Pacific Ocean,Necropsy,250.5,-0.2380302534352850,Fish,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Plunging,Yes,No,No,Yes,Yes,No,No,No,0,2,0
Thalasseus sandvicensis,Thalasseus_sandvicensis,Charadriiformes,NA,"Vanstreels et al., 2021",2020,South Atlantic Ocean,Necropsy,250.5,-0.2380302534352850,Fish,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Plunging,Yes,No,No,Yes,Yes,No,No,No,4,27,0.14814814814814800
Thalasseus sandvicensis,Thalasseus_sandvicensis,Charadriiformes,NA,"do Nascimiento et al., 2023",2014,South Atlantic Ocean,Necropsy,250.5,-0.2380302534352850,Fish,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Plunging,Yes,No,No,Yes,Yes,No,No,No,0,99,0
Thalassoica antarctica,Thalassoica_antarctica,Procellariiformes,1,Ainley et al. 1990a,1978,Southern Ocean,Necropsy,708.5,-0.13148727550761000,Crustaceans,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Surface.Seizing,No,No,No,Yes,No,No,Yes,No,1,40,0.025
Thalassoica antarctica,Thalassoica_antarctica,Procellariiformes,1,Ainley et al. 1990a,1985.5,South Pacific Ocean,Necropsy,708.5,-0.13148727550761000,Crustaceans,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Surface.Seizing,No,No,No,Yes,No,No,Yes,No,0,66,0
Thalassoica antarctica,Thalassoica_antarctica,Procellariiformes,1,Ainley et al. 1990a,1986,Southern Ocean,Necropsy,708.5,-0.13148727550761000,Crustaceans,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Surface.Seizing,No,No,No,Yes,No,No,Yes,No,0,53,0
Thalassoica antarctica,Thalassoica_antarctica,Procellariiformes,1,Ainley et al. 1990a,1986.5,Southern Ocean,Necropsy,708.5,-0.13148727550761000,Crustaceans,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Surface.Seizing,No,No,No,Yes,No,No,Yes,No,0,25,0
Thalassoica antarctica,Thalassoica_antarctica,Procellariiformes,1,van Franeker and Bell 1988,1985.5,Indian Ocean,Necropsy,708.5,-0.13148727550761000,Crustaceans,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Surface.Seizing,No,No,No,Yes,No,No,Yes,No,0,11,0
Thalassoica antarctica,Thalassoica_antarctica,Procellariiformes,NA,Roman et al. 2019,2015,Indian Ocean,Necropsy,708.5,-0.13148727550761000,Crustaceans,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Surface.Seizing,No,No,No,Yes,No,No,Yes,No,1,1,1
Thalassoica antarctica,Thalassoica_antarctica,Procellariiformes,NA,"Roman et al., 2019a",2015,Southern Ocean,Necropsy,708.5,-0.13148727550761000,Crustaceans,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Surface.Seizing,No,No,No,Yes,No,No,Yes,No,1,1,1
Thalassoica antarctica,Thalassoica_antarctica,Procellariiformes,NA,Ryan 1987,1982,Southern Ocean,Necropsy,708.5,-0.13148727550761000,Crustaceans,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Surface.Seizing,No,No,No,Yes,No,No,Yes,No,2,30,0.06666666666666670
Uria aalge,Uria_aalge,Charadriiformes,1,Acampora et al. 2016,2015,North Atlantic Ocean,Necropsy,992.5,-0.06542132412887740,Fish,No,Yes,No,Yes,No,No,No,No,No,Yes,Diving,No,No,Yes,No,No,No,No,No,3,25,0.12
Uria aalge,Uria_aalge,Charadriiformes,1,Avery-Gomm et al. 2013,2008.5,North Pacific Ocean,Necropsy,992.5,-0.06542132412887740,Fish,No,Yes,No,Yes,No,No,No,No,No,Yes,Diving,No,No,Yes,No,No,No,No,No,1,37,0.02702702702702700
Uria aalge,Uria_aalge,Charadriiformes,1,"Benjaminsen et al., 2024",2019,North Atlantic Ocean,Necropsy,992.5,-0.06542132412887740,Fish,No,Yes,No,Yes,No,No,No,No,No,Yes,Diving,No,No,Yes,No,No,No,No,No,0,4,0
Uria aalge,Uria_aalge,Charadriiformes,1,"Benjaminsen et al., 2024",2020,North Atlantic Ocean,Necropsy,992.5,-0.06542132412887740,Fish,No,Yes,No,Yes,No,No,No,No,No,Yes,Diving,No,No,Yes,No,No,No,No,No,3,31,0.0967741935483871
Uria aalge,Uria_aalge,Charadriiformes,1,"Benjaminsen, 2021",2019,Arctic Ocean,Necropsy,992.5,-0.06542132412887740,Fish,No,Yes,No,Yes,No,No,No,No,No,Yes,Diving,No,No,Yes,No,No,No,No,No,0,5,0
Uria aalge,Uria_aalge,Charadriiformes,1,Blight and Burger 1997,1987,North Pacific Ocean,Necropsy,992.5,-0.06542132412887740,Fish,No,Yes,No,Yes,No,No,No,No,No,Yes,Diving,No,No,Yes,No,No,No,No,No,0,1,0
Uria aalge,Uria_aalge,Charadriiformes,1,Bond et al. 2013,1996.5,North Atlantic Ocean,Necropsy,992.5,-0.06542132412887740,Fish,No,Yes,No,Yes,No,No,No,No,No,Yes,Diving,No,No,Yes,No,No,No,No,No,1,60,0.016666666666666700
Uria aalge,Uria_aalge,Charadriiformes,1,Bond et al. 2013,2011.5,North Atlantic Ocean,Necropsy,992.5,-0.06542132412887740,Fish,No,Yes,No,Yes,No,No,No,No,No,Yes,Diving,No,No,Yes,No,No,No,No,No,1,11,0.09090909090909090
Uria aalge,Uria_aalge,Charadriiformes,1,"Haave et al., 2021",2019,North Atlantic Ocean,Necropsy,992.5,-0.06542132412887740,Fish,No,Yes,No,Yes,No,No,No,No,No,Yes,Diving,No,No,Yes,No,No,No,No,No,1,1,1
Uria aalge,Uria_aalge,Charadriiformes,1,Provencher et al. 2014,2006,North Atlantic Ocean,Necropsy,992.5,-0.06542132412887740,Fish,No,Yes,No,Yes,No,No,No,No,No,Yes,Diving,No,No,Yes,No,No,No,No,No,0,28,0
Uria aalge,Uria_aalge,Charadriiformes,1,Robards et al. 1995,1989,North Pacific Ocean,Necropsy,992.5,-0.06542132412887740,Fish,No,Yes,No,Yes,No,No,No,No,No,Yes,Diving,No,No,Yes,No,No,No,No,No,1,134,0.007462686567164180
Uria aalge,Uria_aalge,Charadriiformes,NA,Day et al. 1984/Day 1980,1973,North Pacific Ocean,Necropsy,992.5,-0.06542132412887740,Fish,No,Yes,No,Yes,No,No,No,No,No,Yes,Diving,No,No,Yes,No,No,No,No,No,0,191,0
Uria aalge,Uria_aalge,Charadriiformes,NA,"Franco et al., 2019",2016,North Atlantic Ocean,Necropsy,992.5,-0.06542132412887740,Fish,No,Yes,No,Yes,No,No,No,No,No,Yes,Diving,No,No,Yes,No,No,No,No,No,7,61,0.11475409836065600
Uria aalge,Uria_aalge,Charadriiformes,NA,"Morkūnas et al., 2021",2017,North Atlantic Ocean,Necropsy,992.5,-0.06542132412887740,Fish,No,Yes,No,Yes,No,No,No,No,No,Yes,Diving,No,No,Yes,No,No,No,No,No,1,33,0.030303030303030300
Uria aalge,Uria_aalge,Charadriiformes,NA,"Padula et al., 2020",2012,North Pacific Ocean,Necropsy,992.5,-0.06542132412887740,Fish,No,Yes,No,Yes,No,No,No,No,No,Yes,Diving,No,No,Yes,No,No,No,No,No,1,6,0.16666666666666700
Uria aalge,Uria_aalge,Charadriiformes,NA,"van Franeker et al., 2024",2019,North Atlantic Ocean,Necropsy,992.5,-0.06542132412887740,Fish,No,Yes,No,Yes,No,No,No,No,No,Yes,Diving,No,No,Yes,No,No,No,No,No,33,120,0.275
Uria lomvia,Uria_lomvia,Charadriiformes,1,"Baak et al., 2024",2021,Arctic Ocean,Necropsy,964,-0.0720511819256868,Fish,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Diving,No,Yes,Yes,No,No,No,No,No,3,43,0.06976744186046510
Uria lomvia,Uria_lomvia,Charadriiformes,1,Bond et al. 2013,1985.5,North Atlantic Ocean,Necropsy,964,-0.0720511819256868,Fish,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Diving,No,Yes,Yes,No,No,No,No,No,100,1249,0.08006405124099280
Uria lomvia,Uria_lomvia,Charadriiformes,1,Bond et al. 2013,1996.5,North Atlantic Ocean,Necropsy,964,-0.0720511819256868,Fish,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Diving,No,Yes,Yes,No,No,No,No,No,16,310,0.05161290322580650
Uria lomvia,Uria_lomvia,Charadriiformes,1,Bond et al. 2013,2011.5,North Atlantic Ocean,Necropsy,964,-0.0720511819256868,Fish,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Diving,No,Yes,Yes,No,No,No,No,No,3,32,0.09375
Uria lomvia,Uria_lomvia,Charadriiformes,1,Lydersen et al. 1989,1984,Arctic Ocean,Necropsy,964,-0.0720511819256868,Fish,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Diving,No,Yes,Yes,No,No,No,No,No,5,21,0.23809523809523800
Uria lomvia,Uria_lomvia,Charadriiformes,1,Poon et al. 2017,2008,Arctic Ocean,Necropsy,964,-0.0720511819256868,Fish,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Diving,No,Yes,Yes,No,No,No,No,No,0,10,0
Uria lomvia,Uria_lomvia,Charadriiformes,1,Poon et al. 2017,2013,Arctic Ocean,Necropsy,964,-0.0720511819256868,Fish,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Diving,No,Yes,Yes,No,No,No,No,No,0,10,0
