Clements2024_Binomial,tips,Order,freeflying,Source,Date_median,MarineRegion,Body.Mass.g,body_mass_2sd,Diet,Carrion,Fish,Cephalopods,Crustaceans,Other.Inverts,AS.Fishery,AS.Agriculture,AS.Refuse,Anthropogenic.Subsidy,Pelagic.Specialist,Feeding.method,n_plastic,n_total,FO
Onychoprion fuscatus,Onychoprion_fuscatus,Charadriiformes,1,"Van de Crommenacker et al., 2022",2019,Indian Ocean,175,-0.25559356093209584,Cephalopods,0,1,1,1,1,1,0,0,1,1,Surface.Seizing,0,7,0
Onychoprion fuscatus,Onychoprion_fuscatus,Charadriiformes,NA,"Berr et al., 2020",2016.5,South Pacific Ocean,175,-0.25559356093209584,Cephalopods,0,1,1,1,1,1,0,0,1,1,Surface.Seizing,0,1,0
Onychoprion fuscatus,Onychoprion_fuscatus,Charadriiformes,NA,"Cartraud et al., 2019",2006,Indian Ocean,175,-0.25559356093209584,Cephalopods,0,1,1,1,1,1,0,0,1,1,Surface.Seizing,4,27,0.14814814814814814
Onychoprion fuscatus,Onychoprion_fuscatus,Charadriiformes,NA,Day et al. 1984/Harrison et al. 1983,1980.5,North Pacific Ocean,175,-0.25559356093209584,Cephalopods,0,1,1,1,1,1,0,0,1,1,Surface.Seizing,0,356,0
Onychoprion fuscatus,Onychoprion_fuscatus,Charadriiformes,NA,Rapp et al. 2017,2009.5,North Pacific Ocean,175,-0.25559356093209584,Cephalopods,0,1,1,1,1,1,0,0,1,1,Surface.Seizing,0,10,0
Onychoprion lunatus,Onychoprion_lunatus,Charadriiformes,0,Rapp et al. 2017,2009.5,North Pacific Ocean,146,-0.2623397320235861,Fish,1,1,1,1,0,0,0,0,0,1,Plunging,0,1,0
Onychoprion lunatus,Onychoprion_lunatus,Charadriiformes,0,Sileo et al. 1990a,1986,North Pacific Ocean,146,-0.2623397320235861,Fish,1,1,1,1,0,0,0,0,0,1,Plunging,0,29,0
Onychoprion lunatus,Onychoprion_lunatus,Charadriiformes,0,Sileo et al. 1990a,1987,North Pacific Ocean,146,-0.2623397320235861,Fish,1,1,1,1,0,0,0,0,0,1,Plunging,0,25,0
Onychoprion lunatus,Onychoprion_lunatus,Charadriiformes,1,Ainley et al. 1990b,1986,Southern Ocean,146,-0.2623397320235861,Fish,1,1,1,1,0,0,0,0,0,1,Plunging,0,5,0
Onychoprion lunatus,Onychoprion_lunatus,Charadriiformes,1,Sileo et al. 1990a,1986,North Pacific Ocean,146,-0.2623397320235861,Fish,1,1,1,1,0,0,0,0,0,1,Plunging,0,7,0
Onychoprion lunatus,Onychoprion_lunatus,Charadriiformes,1,Sileo et al. 1990a,1987,North Pacific Ocean,146,-0.2623397320235861,Fish,1,1,1,1,0,0,0,0,0,1,Plunging,0,10,0
Onychoprion lunatus,Onychoprion_lunatus,Charadriiformes,1,Spear et al. 1995,1987.5,South Pacific Ocean,146,-0.2623397320235861,Fish,1,1,1,1,0,0,0,0,0,1,Plunging,0,5,0
Onychoprion lunatus,Onychoprion_lunatus,Charadriiformes,NA,Day et al. 1984/Harrison et al. 1983,1980.5,North Pacific Ocean,146,-0.2623397320235861,Fish,1,1,1,1,0,0,0,0,0,1,Plunging,0,272,0
Pachyptila belcheri,Pachyptila_belcheri,Procellariiformes,1,Ainley et al. 1990b,1986,Southern Ocean,145,-0.26257235861294786,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,5,6,0.8333333333333334
Pachyptila belcheri,Pachyptila_belcheri,Procellariiformes,1,Barbieri 2009,2001,South Pacific Ocean,145,-0.26257235861294786,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,1,3,0.3333333333333333
Pachyptila belcheri,Pachyptila_belcheri,Procellariiformes,1,Harper and Fowler 1987,1967.5,South Pacific Ocean,145,-0.26257235861294786,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,10,152,0.06578947368421052
Pachyptila belcheri,Pachyptila_belcheri,Procellariiformes,1,Petry et al. 2002,1997.5,South Pacific Ocean,145,-0.26257235861294786,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,2,5,0.4
Pachyptila belcheri,Pachyptila_belcheri,Procellariiformes,1,Roman et al. 2016,2002,South Pacific Ocean,145,-0.26257235861294786,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,1,1,1
Pachyptila belcheri,Pachyptila_belcheri,Procellariiformes,1,Roman et al. 2016,2013,South Pacific Ocean,145,-0.26257235861294786,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,2,2,1
Pachyptila belcheri,Pachyptila_belcheri,Procellariiformes,1,Roman et al. 2019,2002,South Pacific Ocean,145,-0.26257235861294786,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,2,2,1
Pachyptila belcheri,Pachyptila_belcheri,Procellariiformes,1,Roman et al. 2019,2016,South Pacific Ocean,145,-0.26257235861294786,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,37,63,0.5873015873015873
Pachyptila belcheri,Pachyptila_belcheri,Procellariiformes,1,Tourinho et al. 2010,2007,South Pacific Ocean,145,-0.26257235861294786,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,0,1,0
Pachyptila belcheri,Pachyptila_belcheri,Procellariiformes,1,"Yamashita et al., 2021",2016,South Pacific Ocean,145,-0.26257235861294786,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,3,3,1
Pachyptila belcheri,Pachyptila_belcheri,Procellariiformes,NA,"Gallo et al., 2024",2019,South Atlantic Ocean,145,-0.26257235861294786,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,0,1,0
Pachyptila belcheri,Pachyptila_belcheri,Procellariiformes,NA,Roman et al. 2019,2016,South Pacific Ocean,145,-0.26257235861294786,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,8,12,0.6666666666666666
Pachyptila belcheri,Pachyptila_belcheri,Procellariiformes,NA,"Roman et al., 2019a",2015,Southern Ocean,145,-0.26257235861294786,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,49,79,0.620253164556962
Pachyptila belcheri,Pachyptila_belcheri,Procellariiformes,NA,"Roman et al., 2020",2016,Indian Ocean,145,-0.26257235861294786,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,11,25,0.44
Pachyptila belcheri,Pachyptila_belcheri,Procellariiformes,NA,Ryan 1987,1982,Indian Ocean,145,-0.26257235861294786,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,22,32,0.6875
Pachyptila belcheri,Pachyptila_belcheri,Procellariiformes,NA,"do Nascimiento et al., 2023",2015.5,South Atlantic Ocean,145,-0.26257235861294786,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,0,8,0
Pachyptila desolata,Pachyptila_desolata,Procellariiformes,1,Auman et al. 2004,2000.5,Indian Ocean,147,-0.2621071054342244,Crustaceans,0,1,1,1,0,0,0,0,0,1,Skimming,2,2,1
Pachyptila desolata,Pachyptila_desolata,Procellariiformes,1,Harper and Fowler 1987,1967.5,South Pacific Ocean,147,-0.2621071054342244,Crustaceans,0,1,1,1,0,0,0,0,0,1,Skimming,5,35,0.14285714285714285
Pachyptila desolata,Pachyptila_desolata,Procellariiformes,1,Roman et al. 2016,2000,South Pacific Ocean,147,-0.2621071054342244,Crustaceans,0,1,1,1,0,0,0,0,0,1,Skimming,1,1,1
Pachyptila desolata,Pachyptila_desolata,Procellariiformes,1,Roman et al. 2016,2008,South Pacific Ocean,147,-0.2621071054342244,Crustaceans,0,1,1,1,0,0,0,0,0,1,Skimming,0,1,0
Pachyptila desolata,Pachyptila_desolata,Procellariiformes,1,Roman et al. 2016,2013,South Pacific Ocean,147,-0.2621071054342244,Crustaceans,0,1,1,1,0,0,0,0,0,1,Skimming,4,4,1
Pachyptila desolata,Pachyptila_desolata,Procellariiformes,1,Roman et al. 2019,1999,South Pacific Ocean,147,-0.2621071054342244,Crustaceans,0,1,1,1,0,0,0,0,0,1,Skimming,1,1,1
Pachyptila desolata,Pachyptila_desolata,Procellariiformes,1,Roman et al. 2019,2000,South Pacific Ocean,147,-0.2621071054342244,Crustaceans,0,1,1,1,0,0,0,0,0,1,Skimming,1,1,1
Pachyptila desolata,Pachyptila_desolata,Procellariiformes,1,Roman et al. 2019,2008,South Pacific Ocean,147,-0.2621071054342244,Crustaceans,0,1,1,1,0,0,0,0,0,1,Skimming,0,1,0
Pachyptila desolata,Pachyptila_desolata,Procellariiformes,1,Roman et al. 2019,2013,South Pacific Ocean,147,-0.2621071054342244,Crustaceans,0,1,1,1,0,0,0,0,0,1,Skimming,1,1,1
Pachyptila desolata,Pachyptila_desolata,Procellariiformes,1,Roman et al. 2019,2015,South Pacific Ocean,147,-0.2621071054342244,Crustaceans,0,1,1,1,0,0,0,0,0,1,Skimming,1,1,1
Pachyptila desolata,Pachyptila_desolata,Procellariiformes,1,Roman et al. 2019,2016,South Pacific Ocean,147,-0.2621071054342244,Crustaceans,0,1,1,1,0,0,0,0,0,1,Skimming,6,8,0.75
Pachyptila desolata,Pachyptila_desolata,Procellariiformes,NA,Day et al. 1984,1973,South Pacific Ocean,147,-0.2621071054342244,Crustaceans,0,1,1,1,0,0,0,0,0,1,Skimming,0,0,0
Pachyptila desolata,Pachyptila_desolata,Procellariiformes,NA,Roman et al. 2019,2016,South Pacific Ocean,147,-0.2621071054342244,Crustaceans,0,1,1,1,0,0,0,0,0,1,Skimming,0,2,0
Pachyptila desolata,Pachyptila_desolata,Procellariiformes,NA,"Roman et al., 2019a",2015,Southern Ocean,147,-0.2621071054342244,Crustaceans,0,1,1,1,0,0,0,0,0,1,Skimming,12,17,0.7058823529411765
Pachyptila desolata,Pachyptila_desolata,Procellariiformes,NA,Ryan 1987,1982,Indian Ocean,147,-0.2621071054342244,Crustaceans,0,1,1,1,0,0,0,0,0,1,Skimming,52,88,0.5909090909090909
Pachyptila desolata,Pachyptila_desolata,Procellariiformes,NA,"do Nascimiento, 2022",2018,South Atlantic Ocean,147,-0.2621071054342244,Crustaceans,0,1,1,1,0,0,0,0,0,1,Skimming,1,1,1
Pachyptila salvini,Pachyptila_salvini,Procellariiformes,1,Harper and Fowler 1987,1967.5,South Pacific Ocean,159,-0.25931558636188357,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,133,663,0.20060331825037708
Pachyptila salvini,Pachyptila_salvini,Procellariiformes,1,Roman et al. 2016,2002,South Pacific Ocean,159,-0.25931558636188357,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,1,2,0.5
Pachyptila salvini,Pachyptila_salvini,Procellariiformes,1,Roman et al. 2016,2008,South Pacific Ocean,159,-0.25931558636188357,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,1,1,1
Pachyptila salvini,Pachyptila_salvini,Procellariiformes,1,Roman et al. 2016,2013,South Pacific Ocean,159,-0.25931558636188357,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,1,1,1
Pachyptila salvini,Pachyptila_salvini,Procellariiformes,1,Roman et al. 2019,2002,South Pacific Ocean,159,-0.25931558636188357,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,1,2,0.5
Pachyptila salvini,Pachyptila_salvini,Procellariiformes,1,Roman et al. 2019,2008,South Pacific Ocean,159,-0.25931558636188357,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,1,1,1
Pachyptila salvini,Pachyptila_salvini,Procellariiformes,1,Roman et al. 2019,2016,South Pacific Ocean,159,-0.25931558636188357,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,8,10,0.8
Pachyptila salvini,Pachyptila_salvini,Procellariiformes,NA,Day et al. 1984,1973,South Pacific Ocean,159,-0.25931558636188357,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,0,0,0
Pachyptila salvini,Pachyptila_salvini,Procellariiformes,NA,Roman et al. 2019,2016,South Pacific Ocean,159,-0.25931558636188357,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,6,10,0.6
Pachyptila salvini,Pachyptila_salvini,Procellariiformes,NA,"Roman et al., 2019a",2015,Southern Ocean,159,-0.25931558636188357,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,17,24,0.7083333333333334
Pachyptila salvini,Pachyptila_salvini,Procellariiformes,NA,Ryan 1987,1982,Indian Ocean,159,-0.25931558636188357,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,16,31,0.5161290322580645
Pachyptila turtur,Pachyptila_turtur,Procellariiformes,1,Harper and Fowler 1987,1967.5,South Pacific Ocean,137,-0.2644333713278417,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,300,819,0.3663003663003663
Pachyptila turtur,Pachyptila_turtur,Procellariiformes,1,"Lavers et al., 2022",2022,South Pacific Ocean,137,-0.2644333713278417,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,0,34,0
Pachyptila turtur,Pachyptila_turtur,Procellariiformes,1,Roman et al. 2016,2000,South Pacific Ocean,137,-0.2644333713278417,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,1,1,1
Pachyptila turtur,Pachyptila_turtur,Procellariiformes,1,Roman et al. 2016,2001,South Pacific Ocean,137,-0.2644333713278417,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,1,1,1
Pachyptila turtur,Pachyptila_turtur,Procellariiformes,1,Roman et al. 2016,2008,South Pacific Ocean,137,-0.2644333713278417,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,1,2,0.5
Pachyptila turtur,Pachyptila_turtur,Procellariiformes,1,Roman et al. 2016,2013,South Pacific Ocean,137,-0.2644333713278417,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,17,66,0.25757575757575757
Pachyptila turtur,Pachyptila_turtur,Procellariiformes,1,Roman et al. 2019,2000,South Pacific Ocean,137,-0.2644333713278417,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,1,1,1
Pachyptila turtur,Pachyptila_turtur,Procellariiformes,1,Roman et al. 2019,2001,South Pacific Ocean,137,-0.2644333713278417,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,1,1,1
Pachyptila turtur,Pachyptila_turtur,Procellariiformes,1,Roman et al. 2019,2005,South Pacific Ocean,137,-0.2644333713278417,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,0,1,0
Pachyptila turtur,Pachyptila_turtur,Procellariiformes,1,Roman et al. 2019,2008,South Pacific Ocean,137,-0.2644333713278417,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,1,2,0.5
Pachyptila turtur,Pachyptila_turtur,Procellariiformes,1,Roman et al. 2019,2013,Indian Ocean,137,-0.2644333713278417,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,0,2,0
Pachyptila turtur,Pachyptila_turtur,Procellariiformes,1,Roman et al. 2019,2013,South Pacific Ocean,137,-0.2644333713278417,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,15,47,0.3191489361702128
Pachyptila turtur,Pachyptila_turtur,Procellariiformes,1,Roman et al. 2019,2015,South Pacific Ocean,137,-0.2644333713278417,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,1,7,0.14285714285714285
Pachyptila turtur,Pachyptila_turtur,Procellariiformes,1,Roman et al. 2019,2016,Indian Ocean,137,-0.2644333713278417,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,1,1,1
Pachyptila turtur,Pachyptila_turtur,Procellariiformes,1,Roman et al. 2019,2016,South Pacific Ocean,137,-0.2644333713278417,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,25,127,0.1968503937007874
Pachyptila turtur,Pachyptila_turtur,Procellariiformes,1,Roman et al. 2019,2017,South Pacific Ocean,137,-0.2644333713278417,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,11,19,0.5789473684210527
Pachyptila turtur,Pachyptila_turtur,Procellariiformes,1,"Yamashita et al., 2021",2016,South Pacific Ocean,137,-0.2644333713278417,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,5,5,1
Pachyptila turtur,Pachyptila_turtur,Procellariiformes,NA,Day et al. 1984,1973,South Pacific Ocean,137,-0.2644333713278417,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,0,0,0
Pachyptila turtur,Pachyptila_turtur,Procellariiformes,NA,Roman et al. 2019,2016,South Pacific Ocean,137,-0.2644333713278417,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,0,5,0
Pachyptila turtur,Pachyptila_turtur,Procellariiformes,NA,"Roman et al., 2019a",2015,Southern Ocean,137,-0.2644333713278417,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,61,236,0.2584745762711864
Pachyptila turtur,Pachyptila_turtur,Procellariiformes,NA,"Roman et al., 2020",2016,Indian Ocean,137,-0.2644333713278417,Crustaceans,0,1,1,1,1,0,0,0,0,1,Skimming,7,26,0.2692307692307692
Pachyptila vittata,Pachyptila_vittata,Procellariiformes,0,"Perold et al., 2024",2001.5,South Atlantic Ocean,196,-0.25070840255549937,Crustaceans,0,1,1,1,0,0,0,0,0,1,Skimming,35,38,0.9210526315789473
Pachyptila vittata,Pachyptila_vittata,Procellariiformes,0,"Perold et al., 2024",2011.5,South Atlantic Ocean,196,-0.25070840255549937,Crustaceans,0,1,1,1,0,0,0,0,0,1,Skimming,60,72,0.8333333333333334
Pachyptila vittata,Pachyptila_vittata,Procellariiformes,0,"Perold et al., 2024",2018,South Atlantic Ocean,196,-0.25070840255549937,Crustaceans,0,1,1,1,0,0,0,0,0,1,Skimming,108,124,0.8709677419354839
Pachyptila vittata,Pachyptila_vittata,Procellariiformes,1,Ainley et al. 1990a,1978,Southern Ocean,196,-0.25070840255549937,Crustaceans,0,1,1,1,0,0,0,0,0,1,Skimming,2,3,0.6666666666666666
Pachyptila vittata,Pachyptila_vittata,Procellariiformes,1,Ainley et al. 1990a,1985.5,South Pacific Ocean,196,-0.25070840255549937,Crustaceans,0,1,1,1,0,0,0,0,0,1,Skimming,2,51,0.0392156862745098
Pachyptila vittata,Pachyptila_vittata,Procellariiformes,1,Ainley et al. 1990a,1986,Southern Ocean,196,-0.25070840255549937,Crustaceans,0,1,1,1,0,0,0,0,0,1,Skimming,5,18,0.2777777777777778
Pachyptila vittata,Pachyptila_vittata,Procellariiformes,1,Harper and Fowler 1987,1967.5,South Pacific Ocean,196,-0.25070840255549937,Crustaceans,0,1,1,1,0,0,0,0,0,1,Skimming,51,310,0.16451612903225807
Pachyptila vittata,Pachyptila_vittata,Procellariiformes,1,"Perold et al., 2024",1988,South Atlantic Ocean,196,-0.25070840255549937,Crustaceans,0,1,1,1,0,0,0,0,0,1,Skimming,103,219,0.4703196347031963
Pachyptila vittata,Pachyptila_vittata,Procellariiformes,1,"Perold et al., 2024",2001.5,South Atlantic Ocean,196,-0.25070840255549937,Crustaceans,0,1,1,1,0,0,0,0,0,1,Skimming,116,206,0.5631067961165048
Pachyptila vittata,Pachyptila_vittata,Procellariiformes,1,"Perold et al., 2024",2011.5,South Atlantic Ocean,196,-0.25070840255549937,Crustaceans,0,1,1,1,0,0,0,0,0,1,Skimming,117,198,0.5909090909090909
Pachyptila vittata,Pachyptila_vittata,Procellariiformes,1,"Perold et al., 2024",2018,South Atlantic Ocean,196,-0.25070840255549937,Crustaceans,0,1,1,1,0,0,0,0,0,1,Skimming,99,160,0.61875
Pachyptila vittata,Pachyptila_vittata,Procellariiformes,1,Roman et al. 2016,2013,South Pacific Ocean,196,-0.25070840255549937,Crustaceans,0,1,1,1,0,0,0,0,0,1,Skimming,0,1,0
Pachyptila vittata,Pachyptila_vittata,Procellariiformes,1,Roman et al. 2019,2011,South Pacific Ocean,196,-0.25070840255549937,Crustaceans,0,1,1,1,0,0,0,0,0,1,Skimming,0,1,0
Pachyptila vittata,Pachyptila_vittata,Procellariiformes,1,Roman et al. 2019,2015,South Pacific Ocean,196,-0.25070840255549937,Crustaceans,0,1,1,1,0,0,0,0,0,1,Skimming,0,1,0
Pachyptila vittata,Pachyptila_vittata,Procellariiformes,1,Roman et al. 2019,2016,South Pacific Ocean,196,-0.25070840255549937,Crustaceans,0,1,1,1,0,0,0,0,0,1,Skimming,3,11,0.2727272727272727
Pachyptila vittata,Pachyptila_vittata,Procellariiformes,NA,Day et al. 1984,1973,South Pacific Ocean,196,-0.25070840255549937,Crustaceans,0,1,1,1,0,0,0,0,0,1,Skimming,0,0,0
Pachyptila vittata,Pachyptila_vittata,Procellariiformes,NA,Furness 1985a,1983,South Pacific Ocean,196,-0.25070840255549937,Crustaceans,0,1,1,1,0,0,0,0,0,1,Skimming,12,31,0.3870967741935484
Pachyptila vittata,Pachyptila_vittata,Procellariiformes,NA,Roman et al. 2019,2016,South Pacific Ocean,196,-0.25070840255549937,Crustaceans,0,1,1,1,0,0,0,0,0,1,Skimming,0,1,0
Pachyptila vittata,Pachyptila_vittata,Procellariiformes,NA,"Roman et al., 2019a",2015,Southern Ocean,196,-0.25070840255549937,Crustaceans,0,1,1,1,0,0,0,0,0,1,Skimming,3,14,0.21428571428571427
Pachyptila vittata,Pachyptila_vittata,Procellariiformes,NA,Ryan 1987,1982,Indian Ocean,196,-0.25070840255549937,Crustaceans,0,1,1,1,0,0,0,0,0,1,Skimming,41,137,0.29927007299270075
Pachyptila vittata,Pachyptila_vittata,Procellariiformes,NA,"Ryan, 2008",1995,South Pacific Ocean,196,-0.25070840255549937,Crustaceans,0,1,1,1,0,0,0,0,0,1,Skimming,0,95,0
Pagodroma nivea,Pagodroma_nivea,Procellariiformes,1,Ainley et al. 1990a,1978,Southern Ocean,268,-0.23395928812145445,Crustaceans,1,1,1,1,1,0,0,0,0,1,Surface.Seizing,0,108,0
Pagodroma nivea,Pagodroma_nivea,Procellariiformes,1,Ainley et al. 1990a,1985.5,South Pacific Ocean,268,-0.23395928812145445,Crustaceans,1,1,1,1,1,0,0,0,0,1,Surface.Seizing,4,139,0.02877697841726619
Pagodroma nivea,Pagodroma_nivea,Procellariiformes,1,Ainley et al. 1990a,1986,Southern Ocean,268,-0.23395928812145445,Crustaceans,1,1,1,1,1,0,0,0,0,1,Surface.Seizing,0,39,0
Pagodroma nivea,Pagodroma_nivea,Procellariiformes,1,Ainley et al. 1990a,1986.5,Southern Ocean,268,-0.23395928812145445,Crustaceans,1,1,1,1,1,0,0,0,0,1,Surface.Seizing,0,77,0
Pagodroma nivea,Pagodroma_nivea,Procellariiformes,1,Ainley et al. 1990a,1988,South Pacific Ocean,268,-0.23395928812145445,Crustaceans,1,1,1,1,1,0,0,0,0,1,Surface.Seizing,4,139,0.02877697841726619
Pagodroma nivea,Pagodroma_nivea,Procellariiformes,1,van Franeker and Bell 1988,1985.5,Indian Ocean,268,-0.23395928812145445,Crustaceans,1,1,1,1,1,0,0,0,0,1,Surface.Seizing,1,27,0.037037037037037035
Pagodroma nivea,Pagodroma_nivea,Procellariiformes,NA,Ryan 1987,1982,Southern Ocean,268,-0.23395928812145445,Crustaceans,1,1,1,1,1,0,0,0,0,1,Surface.Seizing,1,22,0.045454545454545456
Pagophila eburnea,Pagophila_eburnea,Charadriiformes,NA,Day et al. 1984/Day 1980,1973,North Pacific Ocean,550,-0.16835858992144515,Fish,1,1,0,1,1,1,0,1,1,1,Surface.Seizing,0,1,0
Pelagodroma marina,Pelagodroma_marina,Procellariiformes,1,Ainley et al. 1990b,1986,Southern Ocean,47.2,-0.28532323905252555,Crustaceans,0,1,1,1,1,1,0,0,1,1,Surface.Seizing,9,13,0.6923076923076923
Pelagodroma marina,Pelagodroma_marina,Procellariiformes,1,"Karmalkar et al., 2023",2021,South Pacific Ocean,47.2,-0.28532323905252555,Crustaceans,0,1,1,1,1,1,0,0,1,1,Surface.Seizing,3,74,0.04054054054054054
Pelagodroma marina,Pelagodroma_marina,Procellariiformes,1,Roman et al. 2019,2016,South Pacific Ocean,47.2,-0.28532323905252555,Crustaceans,0,1,1,1,1,1,0,0,1,1,Surface.Seizing,2,2,1
Pelagodroma marina,Pelagodroma_marina,Procellariiformes,1,Spear et al. 1995,1987.5,South Pacific Ocean,47.2,-0.28532323905252555,Crustaceans,0,1,1,1,1,1,0,0,1,1,Surface.Seizing,11,15,0.7333333333333333
Pelagodroma marina,Pelagodroma_marina,Procellariiformes,NA,Day et al. 1984 (Imber pers comm),NA,South Pacific Ocean,47.2,-0.28532323905252555,Crustaceans,0,1,1,1,1,1,0,0,1,1,Surface.Seizing,0,0,0
Pelagodroma marina,Pelagodroma_marina,Procellariiformes,NA,Furness 1985a,1983,South Pacific Ocean,47.2,-0.28532323905252555,Crustaceans,0,1,1,1,1,1,0,0,1,1,Surface.Seizing,16,19,0.8421052631578947
Pelagodroma marina,Pelagodroma_marina,Procellariiformes,NA,Furtado et al. 2016,2014,North Atlantic Ocean,47.2,-0.28532323905252555,Crustaceans,0,1,1,1,1,1,0,0,1,1,Surface.Seizing,208,263,0.7908745247148289
Pelagodroma marina,Pelagodroma_marina,Procellariiformes,NA,"Perold et al., 2024",1988,South Atlantic Ocean,47.2,-0.28532323905252555,Crustaceans,0,1,1,1,1,1,0,0,1,1,Surface.Seizing,206,307,0.6710097719869706
Pelagodroma marina,Pelagodroma_marina,Procellariiformes,NA,"Perold et al., 2024",2001.5,South Atlantic Ocean,47.2,-0.28532323905252555,Crustaceans,0,1,1,1,1,1,0,0,1,1,Surface.Seizing,129,170,0.7588235294117647
Pelagodroma marina,Pelagodroma_marina,Procellariiformes,NA,"Perold et al., 2024",2011.5,South Atlantic Ocean,47.2,-0.28532323905252555,Crustaceans,0,1,1,1,1,1,0,0,1,1,Surface.Seizing,194,242,0.8016528925619835
Pelagodroma marina,Pelagodroma_marina,Procellariiformes,NA,"Perold et al., 2024",2018,South Atlantic Ocean,47.2,-0.28532323905252555,Crustaceans,0,1,1,1,1,1,0,0,1,1,Surface.Seizing,146,195,0.7487179487179487
Pelagodroma marina,Pelagodroma_marina,Procellariiformes,NA,Roman et al. 2019,2016,South Pacific Ocean,47.2,-0.28532323905252555,Crustaceans,0,1,1,1,1,1,0,0,1,1,Surface.Seizing,3,3,1
Pelagodroma marina,Pelagodroma_marina,Procellariiformes,NA,"Roman et al., 2019a",2015,Southern Ocean,47.2,-0.28532323905252555,Crustaceans,0,1,1,1,1,1,0,0,1,1,Surface.Seizing,6,6,1
Pelagodroma marina,Pelagodroma_marina,Procellariiformes,NA,Ryan 1987,1982,Indian Ocean,47.2,-0.28532323905252555,Crustaceans,0,1,1,1,1,1,0,0,1,1,Surface.Seizing,21,24,0.875
Pelagodroma marina,Pelagodroma_marina,Procellariiformes,NA,"Ryan, 2008",2005,South Pacific Ocean,47.2,-0.28532323905252555,Crustaceans,0,1,1,1,1,1,0,0,1,1,Surface.Seizing,0,50,0
Pelecanoides georgicus,Pelecanoides_georgicus,Procellariiformes,1,Auman et al. 2004,2000.5,Indian Ocean,121,-0.2681553967576295,Crustaceans,0,1,1,1,1,0,0,0,0,1,Diving,0,10,0
