HBWv8.1_Binomial,tips,is_freeflying,Source,Date_median,MarineRegion,body_mass_2sd,Carrion.NonFishVertebrates,Fish,Cephalopods,Crustaceans,Other.Inverts,AS.Refuse,pelagic_specialist_CR,Feeding.Method.Simple,DMS.responsive_Dell.Ariccia,n_plastic,n_total,n_na_plastic
Pterodroma inexpectata,Pterodroma_inexpectata,1,Spear et al. 1995,1987.5,South Pacific Ocean,-0.21905902604035118,0,1,1,1,0,0,1,Plunging,NA,0,2,0
Pterodroma lessonii,Pterodroma_lessonii,1,Roman et al. 2016,2013,South Pacific Ocean,-0.12707958999073438,0,1,1,1,0,0,1,Surface.Seizing,NA,1,2,0
Pterodroma lessonii,Pterodroma_lessonii,1,Roman et al. 2019,2008,South Pacific Ocean,-0.12707958999073438,0,1,1,1,0,0,1,Surface.Seizing,NA,0,1,0
Pterodroma lessonii,Pterodroma_lessonii,1,Roman et al. 2019,2009,South Pacific Ocean,-0.12707958999073438,0,1,1,1,0,0,1,Surface.Seizing,NA,0,1,0
Pterodroma lessonii,Pterodroma_lessonii,1,Roman et al. 2019,2011,South Pacific Ocean,-0.12707958999073438,0,1,1,1,0,0,1,Surface.Seizing,NA,1,1,0
Pterodroma lessonii,Pterodroma_lessonii,1,Roman et al. 2019,2013,Indian Ocean,-0.12707958999073438,0,1,1,1,0,0,1,Surface.Seizing,NA,0,1,0
Pterodroma lessonii,Pterodroma_lessonii,1,Roman et al. 2019,2016,South Pacific Ocean,-0.12707958999073438,0,1,1,1,0,0,1,Surface.Seizing,NA,0,1,0
Pterodroma lessonii,Pterodroma_lessonii,NA,Roman et al. 2019,2015,South Pacific Ocean,-0.12707958999073438,0,1,1,1,0,0,1,Surface.Seizing,NA,0,1,0
Pterodroma leucoptera,Pterodroma_leucoptera,1,Roman et al. 2016,2009,South Pacific Ocean,-0.25085139047966465,0,1,1,0,1,0,1,Surface.Seizing,NA,2,2,0
Pterodroma leucoptera,Pterodroma_leucoptera,1,Roman et al. 2016,2013,South Pacific Ocean,-0.25085139047966465,0,1,1,0,1,0,1,Surface.Seizing,NA,1,3,0
Pterodroma leucoptera,Pterodroma_leucoptera,1,Roman et al. 2019,2009,South Pacific Ocean,-0.25085139047966465,0,1,1,0,1,0,1,Surface.Seizing,NA,2,2,0
Pterodroma leucoptera,Pterodroma_leucoptera,1,Roman et al. 2019,2011,South Pacific Ocean,-0.25085139047966465,0,1,1,0,1,0,1,Surface.Seizing,NA,0,1,0
Pterodroma leucoptera,Pterodroma_leucoptera,1,Roman et al. 2019,2012,South Pacific Ocean,-0.25085139047966465,0,1,1,0,1,0,1,Surface.Seizing,NA,1,1,0
Pterodroma leucoptera,Pterodroma_leucoptera,1,Roman et al. 2019,2013,South Pacific Ocean,-0.25085139047966465,0,1,1,0,1,0,1,Surface.Seizing,NA,0,1,0
Pterodroma longirostris,Pterodroma_longirostris,1,Ainley et al. 1990b,1986,Southern Ocean,-0.2610443622846354,0,1,1,0,1,0,1,Surface.Seizing,NA,13,25,0
Pterodroma longirostris,Pterodroma_longirostris,1,Blight and Burger 1997,1987,North Pacific Ocean,-0.2610443622846354,0,1,1,0,1,0,1,Surface.Seizing,NA,1,1,0
Pterodroma longirostris,Pterodroma_longirostris,1,Spear et al. 1995,1987.5,South Pacific Ocean,-0.2610443622846354,0,1,1,0,1,0,1,Surface.Seizing,NA,34,46,0
Pterodroma macroptera,Pterodroma_macroptera,1,Ainley et al. 1990b,1986,Southern Ocean,-0.1665166832837759,0,1,1,1,0,0,1,Surface.Seizing,NA,14,92,0
Pterodroma macroptera,Pterodroma_macroptera,1,Roman et al. 2016,2013,South Pacific Ocean,-0.1665166832837759,0,1,1,1,0,0,1,Surface.Seizing,NA,0,2,0
Pterodroma macroptera,Pterodroma_macroptera,1,Roman et al. 2019,2005,South Pacific Ocean,-0.1665166832837759,0,1,1,1,0,0,1,Surface.Seizing,NA,0,1,0
Pterodroma macroptera,Pterodroma_macroptera,1,Roman et al. 2019,2009,South Pacific Ocean,-0.1665166832837759,0,1,1,1,0,0,1,Surface.Seizing,NA,0,1,0
Pterodroma macroptera,Pterodroma_macroptera,1,Roman et al. 2019,2011,Indian Ocean,-0.1665166832837759,0,1,1,1,0,0,1,Surface.Seizing,NA,0,1,0
Pterodroma macroptera,Pterodroma_macroptera,1,Roman et al. 2019,2015,South Pacific Ocean,-0.1665166832837759,0,1,1,1,0,0,1,Surface.Seizing,NA,0,1,0
Pterodroma macroptera,Pterodroma_macroptera,1,Spear et al. 1995,1987.5,South Pacific Ocean,-0.1665166832837759,0,1,1,1,0,0,1,Surface.Seizing,NA,13,110,0
Pterodroma macroptera,Pterodroma_macroptera,NA,Ryan 1987,1982,Indian Ocean,-0.1665166832837759,0,1,1,1,0,0,1,Surface.Seizing,NA,1,13,0
Pterodroma mollis,Pterodroma_mollis,1,Petry et al. 2002,1997.5,South Pacific Ocean,-0.2200297852598722,0,1,1,1,0,0,1,Surface.Seizing,NA,1,1,0
Pterodroma mollis,Pterodroma_mollis,1,Tavares et al. 2017,2012,South Pacific Ocean,-0.2200297852598722,0,1,1,1,0,0,1,Surface.Seizing,NA,1,1,0
Pterodroma mollis,Pterodroma_mollis,1,Tavares et al. 2017,2013,South Pacific Ocean,-0.2200297852598722,0,1,1,1,0,0,1,Surface.Seizing,NA,0,1,0
Pterodroma mollis,Pterodroma_mollis,NA,Furness 1985a,1983,South Pacific Ocean,-0.2200297852598722,0,1,1,1,0,0,1,Surface.Seizing,NA,1,18,0
Pterodroma mollis,Pterodroma_mollis,NA,Ryan 1987,1982,Indian Ocean,-0.2200297852598722,0,1,1,1,0,0,1,Surface.Seizing,NA,6,29,0
Pterodroma neglecta,Pterodroma_neglecta,1,Ainley et al. 1990b,1986,Southern Ocean,-0.17416141213750394,0,1,1,1,0,0,1,Surface.Seizing,NA,0,8,0
Pterodroma neglecta,Pterodroma_neglecta,1,Imber et al. 1995,1991,South Pacific Ocean,-0.17416141213750394,0,1,1,1,0,0,1,Surface.Seizing,NA,2,27,0
Pterodroma neglecta,Pterodroma_neglecta,1,Spear et al. 1995,1987.5,South Pacific Ocean,-0.17416141213750394,0,1,1,1,0,0,1,Surface.Seizing,NA,0,11,0
Pterodroma nigripennis,Pterodroma_nigripennis,1,Ainley et al. 1990b,1986,Southern Ocean,-0.2561905661870303,0,0,1,1,0,0,1,Plunging,NA,1,37,0
Pterodroma nigripennis,Pterodroma_nigripennis,1,Roman et al. 2019,2016,South Pacific Ocean,-0.2561905661870303,0,0,1,1,0,0,1,Plunging,NA,0,1,0
Pterodroma nigripennis,Pterodroma_nigripennis,1,Spear et al. 1995,1987.5,South Pacific Ocean,-0.2561905661870303,0,0,1,1,0,0,1,Plunging,NA,3,66,0
Pterodroma nigripennis,Pterodroma_nigripennis,NA,Roman et al. 2019,2005,South Pacific Ocean,-0.2561905661870303,0,0,1,1,0,0,1,Plunging,NA,0,1,0
Pterodroma phaeopygia,Pterodroma_phaeopygia,1,Robards 1993,1990.5,North Pacific Ocean,-0.20134267028409253,0,1,1,1,0,0,1,Surface.Seizing,NA,1,2,0
Pterodroma pycrofti,Pterodroma_pycrofti,1,Ainley et al. 1990b,1986,Southern Ocean,-0.2571613254065513,0,0,1,0,0,0,1,Surface.Seizing,NA,1,2,0
Pterodroma pycrofti,Pterodroma_pycrofti,1,Spear et al. 1995,1987.5,South Pacific Ocean,-0.2571613254065513,0,0,1,0,0,0,1,Surface.Seizing,NA,2,5,0
Pterodroma solandri,Pterodroma_solandri,0,Bester et al. 2010,2001,South Pacific Ocean,-0.18144210628391158,0,1,1,1,0,0,1,Surface.Seizing,NA,7,61,0
Pterodroma solandri,Pterodroma_solandri,1,Bester et al. 2010,2000,South Pacific Ocean,-0.18144210628391158,0,1,1,1,0,0,1,Surface.Seizing,NA,5,48,0
Pterodroma solandri,Pterodroma_solandri,1,Robards 1993,1990.5,North Pacific Ocean,-0.18144210628391158,0,1,1,1,0,0,1,Surface.Seizing,NA,1,2,0
Pterodroma solandri,Pterodroma_solandri,1,Roman et al. 2016,2013,South Pacific Ocean,-0.18144210628391158,0,1,1,1,0,0,1,Surface.Seizing,NA,0,1,0
Pterodroma ultima,Pterodroma_ultima,1,Ainley et al. 1990b,1986,Southern Ocean,-0.20838067462561996,0,1,1,1,1,0,1,Surface.Seizing,NA,0,5,0
Pterodroma ultima,Pterodroma_ultima,1,Imber et al. 1995,1991,South Pacific Ocean,-0.20838067462561996,0,1,1,1,1,0,1,Surface.Seizing,NA,6,37,0
Pterodroma ultima,Pterodroma_ultima,1,Spear et al. 1995,1987.5,South Pacific Ocean,-0.20838067462561996,0,1,1,1,1,0,1,Surface.Seizing,NA,2,23,0
Ptychoramphus aleuticus,Ptychoramphus_aleuticus,1,Floren and Shugart 2017,2014,North Pacific Ocean,-0.2510940802845449,0,1,0,1,1,0,1,Diving,NA,71,169,0
Ptychoramphus aleuticus,Ptychoramphus_aleuticus,1,Robards et al. 1995,1989,North Pacific Ocean,-0.2510940802845449,0,1,0,1,1,0,1,Diving,NA,4,35,0
Ptychoramphus aleuticus,Ptychoramphus_aleuticus,NA,Day et al. 1984/Day 1980,1973,North Pacific Ocean,-0.2510940802845449,0,1,0,1,1,0,1,Diving,NA,4,10,0
Puffinus assimilis,Puffinus_assimilis,1,Roman et al. 2016,2000,South Pacific Ocean,-0.2409011084795742,0,1,1,1,0,0,1,Plunging,NA,1,1,0
Puffinus assimilis,Puffinus_assimilis,1,Roman et al. 2016,2013,South Pacific Ocean,-0.2409011084795742,0,1,1,1,0,0,1,Plunging,NA,1,3,0
Puffinus assimilis,Puffinus_assimilis,1,Roman et al. 2019,1998,South Pacific Ocean,-0.2409011084795742,0,1,1,1,0,0,1,Plunging,NA,0,1,0
Puffinus assimilis,Puffinus_assimilis,1,Roman et al. 2019,2000,South Pacific Ocean,-0.2409011084795742,0,1,1,1,0,0,1,Plunging,NA,1,1,0
Puffinus assimilis,Puffinus_assimilis,1,Roman et al. 2019,2008,South Pacific Ocean,-0.2409011084795742,0,1,1,1,0,0,1,Plunging,NA,0,1,0
Puffinus assimilis,Puffinus_assimilis,1,Roman et al. 2019,2009,South Pacific Ocean,-0.2409011084795742,0,1,1,1,0,0,1,Plunging,NA,0,1,0
Puffinus assimilis,Puffinus_assimilis,1,Roman et al. 2019,2011,South Pacific Ocean,-0.2409011084795742,0,1,1,1,0,0,1,Plunging,NA,1,2,0
Puffinus assimilis,Puffinus_assimilis,1,Roman et al. 2019,2012,South Pacific Ocean,-0.2409011084795742,0,1,1,1,0,0,1,Plunging,NA,1,1,0
Puffinus assimilis,Puffinus_assimilis,1,Roman et al. 2019,2013,South Pacific Ocean,-0.2409011084795742,0,1,1,1,0,0,1,Plunging,NA,1,1,0
Puffinus assimilis,Puffinus_assimilis,NA,Furness 1985a,1983,South Pacific Ocean,-0.2409011084795742,0,1,1,1,0,0,1,Plunging,NA,1,13,0
Puffinus assimilis,Puffinus_assimilis,NA,Ryan 1987,1982,Indian Ocean,-0.2409011084795742,0,1,1,1,0,0,1,Plunging,NA,1,15,0
Puffinus gavia,Puffinus_gavia,1,Roman et al. 2016,2001,South Pacific Ocean,-0.24017303906493342,0,1,0,1,0,0,1,Plunging,NA,1,1,0
Puffinus gavia,Puffinus_gavia,1,Roman et al. 2016,2013,South Pacific Ocean,-0.24017303906493342,0,1,0,1,0,0,1,Plunging,NA,4,13,0
Puffinus gavia,Puffinus_gavia,1,Roman et al. 2019,2000,South Pacific Ocean,-0.24017303906493342,0,1,0,1,0,0,1,Plunging,NA,0,1,0
Puffinus gavia,Puffinus_gavia,1,Roman et al. 2019,2001,South Pacific Ocean,-0.24017303906493342,0,1,0,1,0,0,1,Plunging,NA,1,1,0
Puffinus gavia,Puffinus_gavia,1,Roman et al. 2019,2009,Indian Ocean,-0.24017303906493342,0,1,0,1,0,0,1,Plunging,NA,0,1,0
Puffinus gavia,Puffinus_gavia,1,Roman et al. 2019,2009,South Pacific Ocean,-0.24017303906493342,0,1,0,1,0,0,1,Plunging,NA,0,1,0
Puffinus gavia,Puffinus_gavia,1,Roman et al. 2019,2010,South Pacific Ocean,-0.24017303906493342,0,1,0,1,0,0,1,Plunging,NA,0,1,0
Puffinus gavia,Puffinus_gavia,1,Roman et al. 2019,2013,South Pacific Ocean,-0.24017303906493342,0,1,0,1,0,0,1,Plunging,NA,4,10,0
Puffinus gavia,Puffinus_gavia,1,Roman et al. 2019,2015,Indian Ocean,-0.24017303906493342,0,1,0,1,0,0,1,Plunging,NA,1,1,0
Puffinus gavia,Puffinus_gavia,1,Roman et al. 2019,2016,South Pacific Ocean,-0.24017303906493342,0,1,0,1,0,0,1,Plunging,NA,0,39,0
Puffinus gavia,Puffinus_gavia,NA,Roman et al. 2019,2013,Indian Ocean,-0.24017303906493342,0,1,0,1,0,0,1,Plunging,NA,0,1,0
Puffinus gavia,Puffinus_gavia,NA,Roman et al. 2019,2016,Indian Ocean,-0.24017303906493342,0,1,0,1,0,0,1,Plunging,NA,0,1,0
Puffinus gavia,Puffinus_gavia,NA,Roman et al. 2019,2016,South Pacific Ocean,-0.24017303906493342,0,1,0,1,0,0,1,Plunging,NA,1,10,0
Puffinus huttoni,Puffinus_huttoni,1,Roman et al. 2016,2013,South Pacific Ocean,-0.2205151648696327,0,1,0,1,0,0,1,Plunging,NA,0,2,0
Puffinus huttoni,Puffinus_huttoni,1,Roman et al. 2019,2005,South Pacific Ocean,-0.2205151648696327,0,1,0,1,0,0,1,Plunging,NA,0,1,0
Puffinus huttoni,Puffinus_huttoni,1,Roman et al. 2019,2010,South Pacific Ocean,-0.2205151648696327,0,1,0,1,0,0,1,Plunging,NA,0,1,0
Puffinus huttoni,Puffinus_huttoni,1,Roman et al. 2019,2014,Indian Ocean,-0.2205151648696327,0,1,0,1,0,0,1,Plunging,NA,0,1,0
Puffinus huttoni,Puffinus_huttoni,1,Roman et al. 2019,2014,South Pacific Ocean,-0.2205151648696327,0,1,0,1,0,0,1,Plunging,NA,0,1,0
Puffinus mauretanicus,Puffinus_mauretanicus,1,Codina-Garcia et al. 2013,2006.5,North Atlantic Ocean,-0.16991434055209945,1,1,1,1,0,0,1,Plunging,NA,32,46,0
Puffinus nativitatis,Puffinus_nativitatis,1,Ainley et al. 1990b,1986,Southern Ocean,-0.20935143384514096,1,1,1,0,0,0,1,Plunging,NA,1,3,0
Puffinus nativitatis,Puffinus_nativitatis,1,Sileo et al. 1990a,1987,North Pacific Ocean,-0.20935143384514096,1,1,1,0,0,0,1,Plunging,NA,7,38,0
Puffinus nativitatis,Puffinus_nativitatis,1,Spear et al. 1995,1987.5,South Pacific Ocean,-0.20935143384514096,1,1,1,0,0,0,1,Plunging,NA,2,5,0
Puffinus nativitatis,Puffinus_nativitatis,NA,Day et al. 1984/Harrison et al. 1983,1979.5,North Pacific Ocean,-0.20935143384514096,1,1,1,0,0,0,1,Plunging,NA,0,182,0
Puffinus newelli,Puffinus_newelli,0,Kain et al. 2016,2010.5,North Pacific Ocean,-0.20328418872313458,0,1,1,0,0,0,1,Plunging,NA,15,30,0
Puffinus puffinus,Puffinus_puffinus,1,Acampora et al. 2016,2015,North Atlantic Ocean,-0.18568917786931607,0,1,1,1,0,0,1,Plunging,NA,1,3,0
Puffinus puffinus,Puffinus_puffinus,1,Barbieri 2009,2001,South Pacific Ocean,-0.18568917786931607,0,1,1,1,0,0,1,Plunging,NA,6,7,0
Puffinus puffinus,Puffinus_puffinus,1,Colabuono et al. 2009,1999.5,South Pacific Ocean,-0.18568917786931607,0,1,1,1,0,0,1,Plunging,NA,15,25,0
Puffinus puffinus,Puffinus_puffinus,1,Colabuono et al. 2010,1991,South Pacific Ocean,-0.18568917786931607,0,1,1,1,0,0,1,Plunging,NA,1,6,0
Puffinus puffinus,Puffinus_puffinus,1,Petry et al. 2002,1997.5,South Pacific Ocean,-0.18568917786931607,0,1,1,1,0,0,1,Plunging,NA,20,25,0
Puffinus puffinus,Puffinus_puffinus,1,Tavares et al. 2017,2012,South Pacific Ocean,-0.18568917786931607,0,1,1,1,0,0,1,Plunging,NA,1,21,0
Puffinus puffinus,Puffinus_puffinus,1,Tavares et al. 2017,2013,South Pacific Ocean,-0.18568917786931607,0,1,1,1,0,0,1,Plunging,NA,0,4,0
Puffinus puffinus,Puffinus_puffinus,1,Tourinho et al. 2010,2007,South Pacific Ocean,-0.18568917786931607,0,1,1,1,0,0,1,Plunging,NA,3,5,0
Puffinus puffinus,Puffinus_puffinus,NA,Furness 1985a,1984,North Atlantic Ocean,-0.18568917786931607,0,1,1,1,0,0,1,Plunging,NA,3,10,0
Puffinus puffinus,Puffinus_puffinus,NA,Tavares et al. 2017,2011,South Pacific Ocean,-0.18568917786931607,0,1,1,1,0,0,1,Plunging,NA,1,1,0
Puffinus puffinus,Puffinus_puffinus,NA,Tavares et al. 2017,2012,South Pacific Ocean,-0.18568917786931607,0,1,1,1,0,0,1,Plunging,NA,2,5,0
Puffinus yelkouan,Puffinus_yelkouan,1,Codina-Garcia et al. 2013,2006.5,North Atlantic Ocean,-0.2029201540158142,0,1,1,1,0,0,1,Plunging,NA,22,31,0
Pygoscelis adeliae,Pygoscelis_adeliae,0,Ryan 1987,1982,Southern Ocean,0.8812965492867271,0,1,1,1,0,0,1,Diving,NA,0,6,0
Pygoscelis adeliae,Pygoscelis_adeliae,1,Ainley et al. 1990a,1978,Southern Ocean,0.8812965492867271,0,1,1,1,0,0,1,Diving,NA,0,5,0
Pygoscelis adeliae,Pygoscelis_adeliae,1,Ainley et al. 1990a,1985.5,Southern Ocean,0.8812965492867271,0,1,1,1,0,0,1,Diving,NA,0,29,0
Pygoscelis adeliae,Pygoscelis_adeliae,1,Ainley et al. 1990a,1986,Southern Ocean,0.8812965492867271,0,1,1,1,0,0,1,Diving,NA,0,10,0
Pygoscelis adeliae,Pygoscelis_adeliae,1,Ainley et al. 1990a,1986.5,Southern Ocean,0.8812965492867271,0,1,1,1,0,0,1,Diving,NA,0,60,0
Pygoscelis antarcticus,Pygoscelis_antarcticus,1,Ryan 1987,1982,Indian Ocean,0.7127484797973896,0,1,0,1,0,0,1,Diving,1,0,6,0
Pygoscelis papua,Pygoscelis_papua,1,Ainley et al. 1990a,1986.5,Southern Ocean,1.1482553346550082,0,1,1,1,1,0,1,Diving,NA,0,5,0
Pygoscelis papua,Pygoscelis_papua,NA,Ryan 1987,1982,Indian Ocean,1.1482553346550082,0,1,1,1,1,0,1,Diving,NA,0,214,0
Rissa brevirostris,Rissa_brevirostris,1,Robards et al. 1995,1989,North Pacific Ocean,-0.2042549479426556,0,1,1,1,0,0,1,Plunging,NA,4,15,0
Rissa brevirostris,Rissa_brevirostris,NA,Day et al. 1984/Day 1980,1973,North Pacific Ocean,-0.2042549479426556,0,1,1,1,0,0,1,Plunging,NA,6,46,0
Rissa tridactyla,Rissa_tridactyla,1,Acampora et al. 2016,2015,North Atlantic Ocean,-0.19471723861086157,1,1,1,1,1,0,1,Surface.Seizing,NA,2,4,0
Rissa tridactyla,Rissa_tridactyla,1,Codina-Garcia et al. 2013,2006.5,North Atlantic Ocean,-0.19471723861086157,1,1,1,1,1,0,1,Surface.Seizing,NA,2,4,0
Rissa tridactyla,Rissa_tridactyla,1,Lydersen et al. 1989,1984,Arctic Ocean,-0.19471723861086157,1,1,1,1,1,0,1,Surface.Seizing,NA,1,20,0
Rissa tridactyla,Rissa_tridactyla,1,Poon et al. 2017,2013,Arctic Ocean,-0.19471723861086157,1,1,1,1,1,0,1,Surface.Seizing,NA,1,11,0
Rissa tridactyla,Rissa_tridactyla,1,Robards 1993,1990.5,North Pacific Ocean,-0.19471723861086157,1,1,1,1,1,0,1,Surface.Seizing,NA,0,5,0
Rissa tridactyla,Rissa_tridactyla,1,Robards et al. 1995,1989,North Pacific Ocean,-0.19471723861086157,1,1,1,1,1,0,1,Surface.Seizing,NA,20,256,0
Rissa tridactyla,Rissa_tridactyla,NA,Baltz and Morejohn 1976,1974.5,North Pacific Ocean,-0.19471723861086157,1,1,1,1,1,0,1,Surface.Seizing,NA,0,8,0
Rissa tridactyla,Rissa_tridactyla,NA,Day et al. 1984,1978.5,Arctic Ocean,-0.19471723861086157,1,1,1,1,1,0,1,Surface.Seizing,NA,6,50,0
Rissa tridactyla,Rissa_tridactyla,NA,Day et al. 1984/Day 1980,1973,North Pacific Ocean,-0.19471723861086157,1,1,1,1,1,0,1,Surface.Seizing,NA,9,188,0
Somateria mollissima,Somateria_mollissima,1,English et al. 2015,2013.5,North Atlantic Ocean,0.205769477402536,0,1,0,1,1,0,0,Bottom.Feeding,NA,1,36,0
Somateria mollissima,Somateria_mollissima,1,Lydersen et al. 1989,1984,Arctic Ocean,0.205769477402536,0,1,0,1,1,0,0,Bottom.Feeding,NA,0,20,0
Somateria mollissima,Somateria_mollissima,1,Provencher et al. 2014,2001,Arctic Ocean,0.205769477402536,0,1,0,1,1,0,0,Bottom.Feeding,NA,0,108,0
Somateria mollissima,Somateria_mollissima,1,Provencher et al. 2014,2011,Arctic Ocean,0.205769477402536,0,1,0,1,1,0,0,Bottom.Feeding,NA,1,100,0
Somateria mollissima,Somateria_mollissima,NA,English et al. 2015,2013.5,North Atlantic Ocean,0.205769477402536,0,1,0,1,1,0,0,Bottom.Feeding,NA,0,12,0
Somateria mollissima,Somateria_mollissima,NA,Provencher et al. 2014,2000.5,Arctic Ocean,0.205769477402536,0,1,0,1,1,0,0,Bottom.Feeding,NA,0,629,0
Somateria mollissima,Somateria_mollissima,NA,Provencher et al. 2014,2012,Arctic Ocean,0.205769477402536,0,1,0,1,1,0,0,Bottom.Feeding,NA,0,135,0
Somateria spectabilis,Somateria_spectabilis,1,Provencher et al. 2014,2001,Arctic Ocean,0.09680175501130131,1,0,0,1,1,0,0,Bottom.Feeding,NA,0,3,0
Somateria spectabilis,Somateria_spectabilis,1,Provencher et al. 2014,2011,Arctic Ocean,0.09680175501130131,1,0,0,1,1,0,0,Bottom.Feeding,NA,0,10,0
Somateria spectabilis,Somateria_spectabilis,NA,Provencher et al. 2014,2001,Arctic Ocean,0.09680175501130131,1,0,0,1,1,0,0,Bottom.Feeding,NA,0,41,0
Spheniscus demersus,Spheniscus_demersus,NA,Ryan 1987,1982,Indian Ocean,0.46508353391708895,0,1,1,0,0,0,1,Diving,1,0,210,0
Spheniscus humboldti,Spheniscus_humboldti,NA,Ryan 1987,1982,South Pacific Ocean,0.7669896511881268,1,1,1,1,1,0,1,Diving,1,0,30,0
Spheniscus magellanicus,Spheniscus_magellanicus,1,Brandao et al. 2011,2009,South Pacific Ocean,0.7041329917241406,0,1,1,1,0,0,1,Diving,NA,26,175,0
Spheniscus magellanicus,Spheniscus_magellanicus,1,Petry et al. 2002,1997.5,South Pacific Ocean,0.7041329917241406,0,1,1,1,0,0,1,Diving,NA,115,144,0
Spheniscus magellanicus,Spheniscus_magellanicus,1,Pinto et al. 2006,2000,South Pacific Ocean,0.7041329917241406,0,1,1,1,0,0,1,Diving,NA,4,12,0
Spheniscus magellanicus,Spheniscus_magellanicus,1,Tavares et al. 2017,2011,South Pacific Ocean,0.7041329917241406,0,1,1,1,0,0,1,Diving,NA,10,63,0
Spheniscus magellanicus,Spheniscus_magellanicus,1,Tavares et al. 2017,2012,South Pacific Ocean,0.7041329917241406,0,1,1,1,0,0,1,Diving,NA,23,73,0
Spheniscus magellanicus,Spheniscus_magellanicus,1,Tavares et al. 2017,2013,South Pacific Ocean,0.7041329917241406,0,1,1,1,0,0,1,Diving,NA,13,214,0
Spheniscus magellanicus,Spheniscus_magellanicus,NA,Baltz and Morejohn 1976,1987.5,South Pacific Ocean,0.7041329917241406,0,1,1,1,0,0,1,Diving,NA,11,67,0
Spheniscus magellanicus,Spheniscus_magellanicus,NA,Ryan 1987,1982,South Pacific Ocean,0.7041329917241406,0,1,1,1,0,0,1,Diving,NA,0,35,0
Stercorarius longicaudus,Stercorarius_longicaudus,1,Robards 1993,1990.5,North Pacific Ocean,-0.2257329956745582,1,1,1,1,1,0,0,Surface.Seizing,NA,0,2,0
Stercorarius longicaudus,Stercorarius_longicaudus,1,Spear et al. 1995,1987.5,South Pacific Ocean,-0.2257329956745582,1,1,1,1,1,0,0,Surface.Seizing,NA,1,2,0
Stercorarius parasiticus,Stercorarius_parasiticus,1,Acampora et al. 2016,2015,North Atlantic Ocean,-0.1876306963083581,1,1,1,1,1,0,0,Aerial.Pursuit,NA,1,1,0
Stercorarius parasiticus,Stercorarius_parasiticus,1,Ainley et al. 1990b,1986,Southern Ocean,-0.1876306963083581,1,1,1,1,1,0,0,Aerial.Pursuit,NA,1,2,0
Stercorarius parasiticus,Stercorarius_parasiticus,NA,Day et al. 1984/Day 1980,1973,North Pacific Ocean,-0.1876306963083581,1,1,1,1,1,0,0,Aerial.Pursuit,NA,0,1,0
Stercorarius parasiticus,Stercorarius_parasiticus,NA,Ryan 1987,1982,Indian Ocean,-0.1876306963083581,1,1,1,1,1,0,0,Aerial.Pursuit,NA,1,2,0
Stercorarius pomarinus,Stercorarius_pomarinus,1,Robards 1993,1990.5,North Pacific Ocean,-0.1273222797956146,1,1,0,0,0,0,1,Aerial.Pursuit,NA,0,1,0
Stercorarius pomarinus,Stercorarius_pomarinus,1,Ryan 1987,1982,South Pacific Ocean,-0.1273222797956146,1,1,0,0,0,0,1,Aerial.Pursuit,NA,0,1,0
Stercorarius pomarinus,Stercorarius_pomarinus,1,Spear et al. 1995,1987.5,South Pacific Ocean,-0.1273222797956146,1,1,0,0,0,0,1,Aerial.Pursuit,NA,0,2,0
Stercorarius pomarinus,Stercorarius_pomarinus,NA,Day et al. 1984/Day 1980,1973,North Pacific Ocean,-0.1273222797956146,1,1,0,0,0,0,1,Aerial.Pursuit,NA,0,1,0
Sterna dougallii,Sterna_dougallii,1,Tavares et al. 2017,2012,South Pacific Ocean,-0.26935648810178414,0,1,0,1,1,0,1,Plunging,NA,0,1,0
Sterna hirundinacea,Sterna_hirundinacea,1,Tavares et al. 2017,2012,South Pacific Ocean,-0.25206483950406594,0,1,0,1,1,0,1,Plunging,NA,0,2,0
Sterna hirundinacea,Sterna_hirundinacea,NA,Tavares et al. 2017,2012,South Pacific Ocean,-0.25206483950406594,0,1,0,1,1,0,1,Plunging,NA,0,1,0
Sterna hirundo,Sterna_hirundo,1,Tavares et al. 2017,2011,South Pacific Ocean,-0.2666262277968813,0,1,0,0,1,0,0,Plunging,NA,0,6,0
Sterna hirundo,Sterna_hirundo,1,Tavares et al. 2017,2012,South Pacific Ocean,-0.2666262277968813,0,1,0,0,1,0,0,Plunging,NA,0,9,0
Sterna hirundo,Sterna_hirundo,1,Tavares et al. 2017,2013,South Pacific Ocean,-0.2666262277968813,0,1,0,0,1,0,0,Plunging,NA,1,5,0
Sterna hirundo,Sterna_hirundo,NA,Ryan 1987,1982,Indian Ocean,-0.2666262277968813,0,1,0,0,1,0,0,Plunging,NA,0,13,0
Sterna hirundo,Sterna_hirundo,NA,Tavares et al. 2017,2011,South Pacific Ocean,-0.2666262277968813,0,1,0,0,1,0,0,Plunging,NA,0,2,0
Sterna paradisaea,Sterna_paradisaea,1,Ainley et al. 1990a,1985.5,South Pacific Ocean,-0.2690531258456838,0,1,0,1,1,0,0,Plunging,NA,0,10,0
Sterna paradisaea,Sterna_paradisaea,1,Ainley et al. 1990a,1986,Southern Ocean,-0.2690531258456838,0,1,0,1,1,0,0,Plunging,NA,0,14,0
Sterna paradisaea,Sterna_paradisaea,1,Ryan 1987,1982,Southern Ocean,-0.2690531258456838,0,1,0,1,1,0,0,Plunging,NA,0,21,0
Sterna paradisaea,Sterna_paradisaea,NA,Day et al. 1984/Day 1980,1973,North Pacific Ocean,-0.2690531258456838,0,1,0,1,1,0,0,Plunging,NA,0,21,0
