clements2025_binomial,tips,order,family,freeflying,source,date_median,marine_region,sampling_method,body_mass_g,body_mass_2sd,main_diet,carrion,fish,cephalopods,crustaceans,other_inverts,as_fishery,as_agriculture,as_refuse,anthropogenic_subsidy,pelagic_specialist,feeding_method,aerial_pursuit,bottom_feeding,diving,plunging,scavenging,skimming,surface_seizing,terrestrial_feeding,n_plastic,n_total,FO
Diomedea exulans,Diomedea_exulans,Procellariiformes,Diomedeidae,NA,"Roman et al., 2021",2010.5,South Pacific Ocean,Necropsy,6300,1.1677488142935997,Cephalopods,0,1,1,1,0,1,0,0,1,1,Surface.Seizing,0,0,0,1,1,0,1,0,0,7,0
Diomedea exulans,Diomedea_exulans,Procellariiformes,Diomedeidae,NA,Ryan 1987,1982,Indian Ocean,Necropsy,6300,1.1677488142935997,Cephalopods,0,1,1,1,0,1,0,0,1,1,Surface.Seizing,0,0,0,1,1,0,1,0,7,156,0.04487179487179487
Diomedea sanfordi,Diomedea_sanfordi,Procellariiformes,Diomedeidae,1,Jiménez et al. 2015,2009,South Pacific Ocean,Necropsy,6500,1.2142381683439054,Cephalopods,0,1,1,0,0,1,0,0,1,1,Surface.Seizing,0,0,0,1,1,0,1,0,14,36,0.3888888888888889
Diomedea sanfordi,Diomedea_sanfordi,Procellariiformes,Diomedeidae,NA,"Roman et al., 2021",2010.5,South Pacific Ocean,Necropsy,6500,1.2142381683439054,Cephalopods,0,1,1,0,0,1,0,0,1,1,Surface.Seizing,0,0,0,1,1,0,1,0,0,27,0
Eudyptes chrysocome,Eudyptes_chrysocome,Sphenisciformes,Spheniscidae,NA,Ryan 1987,1982,Indian Ocean,Necropsy,2330,0.24493513639503084,Crustaceans,0,1,1,1,0,0,0,0,0,1,Diving,0,0,1,0,0,0,0,0,2,177,0.011299435028248588
Eudyptes chrysolophus,Eudyptes_chrysolophus,Sphenisciformes,Spheniscidae,NA,Ryan 1987,1982,Indian Ocean,Necropsy,4490,0.7470201601383328,Crustaceans,0,1,1,1,0,0,0,0,0,1,Diving,0,0,1,0,0,0,0,0,0,46,0
Eudyptes moseleyi,Eudyptes_moseleyi,Sphenisciformes,Spheniscidae,NA,Furness 1985a,1983,South Pacific Ocean,Necropsy,2330,0.24493513639503084,Crustaceans,0,1,1,1,0,0,0,0,0,1,Diving,0,0,1,0,0,0,0,0,0,12,0
Eudyptula minor,Eudyptula_minor,Sphenisciformes,Spheniscidae,NA,Harrigan 1991,1985,Indian Ocean,Necropsy,1120.5,-0.03620923222419314,Fish,0,1,1,1,0,0,0,0,0,1,Diving,0,0,1,0,0,0,0,0,0,124,0
Fratercula arctica,Fratercula_arctica,Charadriiformes,Alcidae,1,Acampora et al. 2016,2015,North Atlantic Ocean,Necropsy,923,-0.08211746934887006,Fish,0,1,1,1,1,0,0,0,0,1,Diving,0,0,1,0,0,0,0,0,1,3,0.3333333333333333
Fratercula arctica,Fratercula_arctica,Charadriiformes,Alcidae,1,"Benjaminsen et al., 2024",2016,North Atlantic Ocean,Necropsy,923,-0.08211746934887006,Fish,0,1,1,1,1,0,0,0,0,1,Diving,0,0,1,0,0,0,0,0,10,17,0.5882352941176471
Fratercula arctica,Fratercula_arctica,Charadriiformes,Alcidae,1,Harris and Wanless 1994,1980.5,North Atlantic Ocean,Necropsy,923,-0.08211746934887006,Fish,0,1,1,1,1,0,0,0,0,1,Diving,0,0,1,0,0,0,0,0,42,315,0.13333333333333333
Fratercula arctica,Fratercula_arctica,Charadriiformes,Alcidae,1,Lydersen et al. 1989,1984,Arctic Ocean,Necropsy,923,-0.08211746934887006,Fish,0,1,1,1,1,0,0,0,0,1,Diving,0,0,1,0,0,0,0,0,0,14,0
Fratercula arctica,Fratercula_arctica,Charadriiformes,Alcidae,1,Parslow and Jefferies 1972,1970,North Atlantic Ocean,Necropsy,923,-0.08211746934887006,Fish,0,1,1,1,1,0,0,0,0,1,Diving,0,0,1,0,0,0,0,0,1,1,1
Fratercula arctica,Fratercula_arctica,Charadriiformes,Alcidae,1,Provencher et al. 2014,1999,North Atlantic Ocean,Necropsy,923,-0.08211746934887006,Fish,0,1,1,1,1,0,0,0,0,1,Diving,0,0,1,0,0,0,0,0,0,2,0
Fratercula arctica,Fratercula_arctica,Charadriiformes,Alcidae,1,Provencher et al. 2014,2004,North Atlantic Ocean,Necropsy,923,-0.08211746934887006,Fish,0,1,1,1,1,0,0,0,0,1,Diving,0,0,1,0,0,0,0,0,1,16,0.0625
Fratercula arctica,Fratercula_arctica,Charadriiformes,Alcidae,NA,"Benjaminsen, 2021",2016,Arctic Ocean,Necropsy,923,-0.08211746934887006,Fish,0,1,1,1,1,0,0,0,0,1,Diving,0,0,1,0,0,0,0,0,10,17,0.5882352941176471
Fratercula arctica,Fratercula_arctica,Charadriiformes,Alcidae,NA,"Franco et al., 2019",2015,North Atlantic Ocean,Necropsy,923,-0.08211746934887006,Fish,0,1,1,1,1,0,0,0,0,1,Diving,0,0,1,0,0,0,0,0,3,11,0.2727272727272727
Fratercula arctica,Fratercula_arctica,Charadriiformes,Alcidae,NA,Provencher et al. 2014,1987.5,Arctic Ocean,Necropsy,923,-0.08211746934887006,Fish,0,1,1,1,1,0,0,0,0,1,Diving,0,0,1,0,0,0,0,0,0,36,0
Fratercula cirrhata,Fratercula_cirrhata,Charadriiformes,Alcidae,1,Avery-Gomm et al. 2013,2009,North Pacific Ocean,Necropsy,775,-0.11651959134609631,Fish,0,1,1,1,0,0,0,0,0,1,Diving,0,0,1,0,0,0,0,0,0,1,0
Fratercula cirrhata,Fratercula_cirrhata,Charadriiformes,Alcidae,1,Blight and Burger 1997,1987,North Pacific Ocean,Necropsy,775,-0.11651959134609631,Fish,0,1,1,1,0,0,0,0,0,1,Diving,0,0,1,0,0,0,0,0,0,0,0
Fratercula cirrhata,Fratercula_cirrhata,Charadriiformes,Alcidae,1,Robards 1993,1990.5,North Pacific Ocean,Necropsy,775,-0.11651959134609631,Fish,0,1,1,1,0,0,0,0,0,1,Diving,0,0,1,0,0,0,0,0,7,8,0.875
Fratercula cirrhata,Fratercula_cirrhata,Charadriiformes,Alcidae,1,Robards et al. 1995,1989,North Pacific Ocean,Necropsy,775,-0.11651959134609631,Fish,0,1,1,1,0,0,0,0,0,1,Diving,0,0,1,0,0,0,0,0,120,489,0.24539877300613497
Fratercula cirrhata,Fratercula_cirrhata,Charadriiformes,Alcidae,1,Wehle 1982,1975,North Pacific Ocean,Necropsy,775,-0.11651959134609631,Fish,0,1,1,1,0,0,0,0,0,1,Diving,0,0,1,0,0,0,0,0,21,99,0.21212121212121213
Fratercula cirrhata,Fratercula_cirrhata,Charadriiformes,Alcidae,1,Wehle 1982,1976,North Pacific Ocean,Necropsy,775,-0.11651959134609631,Fish,0,1,1,1,0,0,0,0,0,1,Diving,0,0,1,0,0,0,0,0,2,30,0.06666666666666667
Fratercula cirrhata,Fratercula_cirrhata,Charadriiformes,Alcidae,1,Wehle 1982,1977,North Pacific Ocean,Necropsy,775,-0.11651959134609631,Fish,0,1,1,1,0,0,0,0,0,1,Diving,0,0,1,0,0,0,0,0,1,6,0.16666666666666666
Fratercula cirrhata,Fratercula_cirrhata,Charadriiformes,Alcidae,NA,Day et al. 1984/Day 1980,1973,North Pacific Ocean,Necropsy,775,-0.11651959134609631,Fish,0,1,1,1,0,0,0,0,0,1,Diving,0,0,1,0,0,0,0,0,52,348,0.14942528735632185
Fratercula cirrhata,Fratercula_cirrhata,Charadriiformes,Alcidae,NA,"Padula et al., 2020",2012,North Pacific Ocean,Necropsy,775,-0.11651959134609631,Fish,0,1,1,1,0,0,0,0,0,1,Diving,0,0,1,0,0,0,0,0,7,19,0.3684210526315789
Fratercula corniculata,Fratercula_corniculata,Charadriiformes,Alcidae,1,Blight and Burger 1997,1987,North Pacific Ocean,Necropsy,536.5,-0.1719581460510859,Fish,0,1,1,1,1,0,0,0,0,1,Diving,0,0,1,0,0,0,0,0,0,0,0
Fratercula corniculata,Fratercula_corniculata,Charadriiformes,Alcidae,1,Robards 1993,1990.5,North Pacific Ocean,Necropsy,536.5,-0.1719581460510859,Fish,0,1,1,1,1,0,0,0,0,1,Diving,0,0,1,0,0,0,0,0,16,28,0.5714285714285714
Fratercula corniculata,Fratercula_corniculata,Charadriiformes,Alcidae,1,Robards et al. 1995,1989,North Pacific Ocean,Necropsy,536.5,-0.1719581460510859,Fish,0,1,1,1,1,0,0,0,0,1,Diving,0,0,1,0,0,0,0,0,44,120,0.36666666666666664
Fratercula corniculata,Fratercula_corniculata,Charadriiformes,Alcidae,1,Wehle 1982,1975,North Pacific Ocean,Necropsy,536.5,-0.1719581460510859,Fish,0,1,1,1,1,0,0,0,0,1,Diving,0,0,1,0,0,0,0,0,34,73,0.4657534246575342
Fratercula corniculata,Fratercula_corniculata,Charadriiformes,Alcidae,1,Wehle 1982,1976,North Pacific Ocean,Necropsy,536.5,-0.1719581460510859,Fish,0,1,1,1,1,0,0,0,0,1,Diving,0,0,1,0,0,0,0,0,1,14,0.07142857142857142
Fratercula corniculata,Fratercula_corniculata,Charadriiformes,Alcidae,1,Wehle 1982,1977,North Pacific Ocean,Necropsy,536.5,-0.1719581460510859,Fish,0,1,1,1,1,0,0,0,0,1,Diving,0,0,1,0,0,0,0,0,1,6,0.16666666666666666
Fratercula corniculata,Fratercula_corniculata,Charadriiformes,Alcidae,NA,Day et al. 1984/Day 1980,1973,North Pacific Ocean,Necropsy,536.5,-0.1719581460510859,Fish,0,1,1,1,1,0,0,0,0,1,Diving,0,0,1,0,0,0,0,0,55,148,0.3716216216216216
Fratercula corniculata,Fratercula_corniculata,Charadriiformes,Alcidae,NA,"Padula et al., 2020",2012,North Pacific Ocean,Necropsy,536.5,-0.1719581460510859,Fish,0,1,1,1,1,0,0,0,0,1,Diving,0,0,1,0,0,0,0,0,1,3,0.3333333333333333
Fregata ariel,Fregata_ariel,Suliformes,Fregatidae,1,Roman et al. 2016,2013,South Pacific Ocean,Necropsy,806,-0.10931374146829892,Fish,1,1,1,0,0,0,0,0,0,1,Surface.Seizing,1,0,0,0,0,0,1,0,0,1,0
Fregata magnificens,Fregata_magnificens,Suliformes,Fregatidae,1,Tavares et al. 2017,2012,South Pacific Ocean,Necropsy,1499.25,0.05182998200857336,Fish,1,1,1,0,1,1,0,0,1,1,Aerial.Pursuit,1,0,0,0,1,0,1,0,0,7,0
